date,systeme_id,asset_id,quantite,increment_usure
2026-01-08,SYS_005,AST_D395BFCC,3.120167,0.004279
2026-01-08,SYS_006,AST_5923ED69,1.846424,0.01245
2026-01-08,SYS_007,AST_2D18E63E,2.600419,0.003169
2026-01-08,SYS_008,AST_A4091273,3.046601,0.008185
2026-01-08,SYS_009,AST_5A00C9C1,4.265545,0.0071
2026-01-08,SYS_010,AST_36B79295,1.934311,0.002783
2026-01-08,SYS_011,AST_F27373CF,4.688891,0.00837
2026-01-09,SYS_000,AST_3C044E12,1.231105,0.002606
2026-01-09,SYS_001,AST_F94717AF,2.284974,0.004228
2026-01-09,SYS_002,AST_53ADD945,1.798433,0.005191
2026-01-09,SYS_003,AST_35B3FF0B,4.430114,0.054965
2026-01-09,SYS_004,AST_65F217BF,2.488479,0.002935
2026-01-09,SYS_005,AST_D395BFCC,2.437695,0.005913
2026-01-09,SYS_006,AST_5923ED69,2.718471,0.003982
2026-01-09,SYS_007,AST_2D18E63E,1.376231,0.002247
2026-01-09,SYS_008,AST_A4091273,4.722403,0.007114
2026-01-09,SYS_009,AST_5A00C9C1,1.988908,0.005961
2026-01-09,SYS_010,AST_36B79295,1.916256,0.002822
2026-01-09,SYS_011,AST_F27373CF,2.330916,0.008545
2026-01-10,SYS_000,AST_3C044E12,2.802735,0.009938
2026-01-10,SYS_001,AST_F94717AF,3.94291,0.00451
2026-01-10,SYS_002,AST_53ADD945,2.133039,0.002437
2026-01-10,SYS_003,AST_35B3FF0B,2.529705,0.003624
2026-01-10,SYS_004,AST_65F217BF,4.032543,0.005641
2026-01-10,SYS_005,AST_D395BFCC,3.847397,0.009101
2026-01-10,SYS_006,AST_5923ED69,2.968464,0.003969
2026-01-10,SYS_007,AST_2D18E63E,2.006546,0.004065
2026-01-10,SYS_008,AST_A4091273,3.332243,0.002684
2026-01-10,SYS_009,AST_5A00C9C1,4.432636,0.011254
2026-01-10,SYS_010,AST_36B79295,6.761754,0.009478
2026-01-10,SYS_011,AST_F27373CF,4.279916,0.009619
2026-01-11,SYS_000,AST_3C044E12,1.782277,0.00673
2026-01-11,SYS_001,AST_F94717AF,1.533339,0.001708
2026-01-11,SYS_002,AST_53ADD945,1.807333,0.001774
2026-01-11,SYS_003,AST_35B3FF0B,1.463851,0.003201
2026-01-11,SYS_004,AST_65F217BF,4.732809,0.006178
2026-01-11,SYS_005,AST_D395BFCC,3.897695,0.004575
2026-01-11,SYS_006,AST_5923ED69,1.253788,0.001831
2026-01-11,SYS_007,AST_2D18E63E,1.741821,0.005216
2026-01-11,SYS_008,AST_A4091273,2.44538,0.002091
2026-01-11,SYS_009,AST_5A00C9C1,2.60579,0.010107
2026-01-11,SYS_010,AST_36B79295,2.487007,0.003164
2026-01-11,SYS_011,AST_F27373CF,4.968471,0.019857
2026-01-12,SYS_000,AST_3C044E12,1.60485,0.001547
2026-01-12,SYS_001,AST_F94717AF,3.463298,0.01335
2026-01-12,SYS_002,AST_53ADD945,1.919595,0.006617
2026-01-12,SYS_003,AST_35B3FF0B,2.79729,0.004271
2026-01-12,SYS_004,AST_65F217BF,2.322574,0.004168
2026-01-12,SYS_005,AST_D395BFCC,2.297351,0.002039
2026-01-12,SYS_006,AST_5923ED69,2.677786,0.003673
2026-01-12,SYS_007,AST_2D18E63E,1.48264,0.008929
2026-01-12,SYS_008,AST_A4091273,1.910283,0.001733
2026-01-12,SYS_009,AST_5A00C9C1,3.119996,0.012395
2026-01-12,SYS_010,AST_36B79295,3.074451,0.01298
2026-01-12,SYS_011,AST_F27373CF,8.664727,0.022307
2026-01-13,SYS_000,AST_3C044E12,1.902765,0.003677
2026-01-13,SYS_001,AST_F94717AF,2.58392,0.008184
2026-01-13,SYS_002,AST_53ADD945,3.132046,0.004675
2026-01-13,SYS_003,AST_35B3FF0B,3.142656,0.00198
2026-01-13,SYS_004,AST_65F217BF,2.099222,0.003951
2026-01-13,SYS_005,AST_D395BFCC,3.58023,0.004188
2026-01-13,SYS_006,AST_5923ED69,2.937018,0.006366
2026-01-13,SYS_007,AST_2D18E63E,4.118811,0.011602
2026-01-13,SYS_008,AST_A4091273,1.949698,0.002971
2026-01-13,SYS_009,AST_5A00C9C1,1.853907,0.001774
2026-01-13,SYS_010,AST_36B79295,3.466002,0.009301
2026-01-13,SYS_011,AST_F27373CF,2.33064,0.004011
2026-01-14,SYS_000,AST_3C044E12,2.835132,0.019214
2026-01-14,SYS_001,AST_F94717AF,2.208681,0.007983
2026-01-14,SYS_002,AST_53ADD945,4.729976,0.01289
2026-01-14,SYS_003,AST_35B3FF0B,1.971813,0.002909
2026-01-14,SYS_004,AST_65F217BF,1.778662,0.003212
2026-01-14,SYS_005,AST_D395BFCC,3.285084,0.004657
2026-01-14,SYS_006,AST_5923ED69,3.28859,0.003872
2026-01-14,SYS_007,AST_2D18E63E,3.625859,0.005771
2026-01-14,SYS_008,AST_A4091273,1.680373,0.002219
2026-01-14,SYS_009,AST_5A00C9C1,2.32965,0.008106
2026-01-14,SYS_010,AST_36B79295,3.509581,0.017562
2026-01-14,SYS_011,AST_F27373CF,2.764364,0.009245
2026-01-15,SYS_000,AST_3C044E12,4.513775,0.010579
2026-01-15,SYS_001,AST_F94717AF,3.344902,0.008616
2026-01-15,SYS_002,AST_53ADD945,7.723118,0.011594
2026-01-15,SYS_003,AST_35B3FF0B,2.722215,0.013001
2026-01-15,SYS_004,AST_65F217BF,1.578007,0.004402
2026-01-15,SYS_005,AST_D395BFCC,1.541725,0.008783
2026-01-15,SYS_006,AST_5923ED69,2.218059,0.002307
2026-01-15,SYS_007,AST_2D18E63E,1.970871,0.005636
2026-01-15,SYS_008,AST_A4091273,3.541722,0.00979
2026-01-15,SYS_009,AST_5A00C9C1,1.164204,0.001078
2026-01-15,SYS_010,AST_36B79295,1.127793,0.000895
2026-01-15,SYS_011,AST_F27373CF,4.501777,0.005632
2026-01-16,SYS_000,AST_3C044E12,2.870817,0.006492
2026-01-16,SYS_001,AST_F94717AF,3.117358,0.010767
2026-01-16,SYS_002,AST_53ADD945,2.145476,0.00204
2026-01-16,SYS_003,AST_35B3FF0B,3.202675,0.005849
2026-01-16,SYS_004,AST_65F217BF,7.23891,0.014706
2026-01-16,SYS_005,AST_D395BFCC,1.399814,0.006347
2026-01-16,SYS_006,AST_5923ED69,2.618524,0.008072
2026-01-16,SYS_007,AST_2D18E63E,6.049729,0.014531
2026-01-16,SYS_008,AST_A4091273,2.580411,0.010807
2026-01-16,SYS_009,AST_5A00C9C1,2.416165,0.009597
2026-01-16,SYS_010,AST_36B79295,4.235944,0.00962
2026-01-16,SYS_011,AST_F27373CF,4.225897,0.008278
2026-01-17,SYS_000,AST_3C044E12,2.603455,0.003046
2026-01-17,SYS_001,AST_F94717AF,1.900072,0.002368
2026-01-17,SYS_002,AST_53ADD945,2.014053,0.016909
2026-01-17,SYS_003,AST_35B3FF0B,2.599405,0.004379
2026-01-17,SYS_004,AST_65F217BF,1.927539,0.002918
2026-01-17,SYS_005,AST_D395BFCC,4.81768,0.011778
2026-01-17,SYS_006,AST_5923ED69,2.063917,0.006
2026-01-17,SYS_007,AST_2D18E63E,2.233841,0.006356
2026-01-17,SYS_008,AST_A4091273,5.992271,0.05727
2026-01-17,SYS_009,AST_5A00C9C1,4.844295,0.013637
2026-01-17,SYS_010,AST_36B79295,1.42819,0.001287
2026-01-17,SYS_011,AST_F27373CF,1.437063,0.003516
2026-01-18,SYS_000,AST_3C044E12,2.880646,0.004842
2026-01-18,SYS_001,AST_F94717AF,5.389902,0.014639
2026-01-18,SYS_002,AST_53ADD945,2.069031,0.003654
2026-01-18,SYS_003,AST_35B3FF0B,4.006188,0.006557
2026-01-18,SYS_004,AST_65F217BF,2.992116,0.004755
2026-01-18,SYS_005,AST_D395BFCC,2.362325,0.004238
2026-01-18,SYS_006,AST_5923ED69,2.888236,0.008936
2026-01-18,SYS_007,AST_2D18E63E,1.842654,0.002521
2026-01-18,SYS_008,AST_A4091273,2.527763,0.009452
2026-01-18,SYS_009,AST_5A00C9C1,4.158828,0.008932
2026-01-18,SYS_010,AST_36B79295,2.482869,0.005215
2026-01-18,SYS_011,AST_F27373CF,8.049839,0.019625
2026-01-19,SYS_000,AST_3C044E12,5.13166,0.00881
2026-01-19,SYS_001,AST_F94717AF,2.703189,0.007638
2026-01-19,SYS_002,AST_53ADD945,2.231689,0.003917
2026-01-19,SYS_003,AST_35B3FF0B,2.77781,0.008603
2026-01-19,SYS_004,AST_65F217BF,2.645291,0.005298
2026-01-19,SYS_005,AST_D395BFCC,5.059954,0.01145
2026-01-19,SYS_006,AST_5923ED69,4.130489,0.005236
2026-01-19,SYS_007,AST_2D18E63E,1.477833,0.004802
2026-01-19,SYS_008,AST_A4091273,2.301184,0.004715
2026-01-19,SYS_009,AST_5A00C9C1,2.315792,0.003781
2026-01-19,SYS_010,AST_36B79295,3.103576,0.006803
2026-01-19,SYS_011,AST_F27373CF,1.986379,0.01716
2026-01-20,SYS_000,AST_3C044E12,1.391347,0.003208
2026-01-20,SYS_001,AST_F94717AF,2.871428,0.005397
2026-01-20,SYS_002,AST_53ADD945,3.650627,0.007486
2026-01-20,SYS_003,AST_35B3FF0B,1.584493,0.0034
2026-01-20,SYS_004,AST_65F217BF,3.108203,0.005464
2026-01-20,SYS_005,AST_D395BFCC,1.6543,0.006347
2026-01-20,SYS_006,AST_5923ED69,2.66112,0.005462
2026-01-20,SYS_007,AST_2D18E63E,1.92629,0.004982
2026-01-20,SYS_008,AST_A4091273,4.672448,0.028931
2026-01-20,SYS_009,AST_5A00C9C1,4.656103,0.007573
2026-01-20,SYS_010,AST_36B79295,0.983199,0.000842
2026-01-20,SYS_011,AST_F27373CF,1.194434,0.003039
2026-01-21,SYS_000,AST_3C044E12,2.513383,0.003548
2026-01-21,SYS_001,AST_F94717AF,2.052434,0.005106
2026-01-21,SYS_002,AST_53ADD945,2.757306,0.005597
2026-01-21,SYS_003,AST_35B3FF0B,2.166864,0.004
2026-01-21,SYS_004,AST_65F217BF,3.098322,0.014722
2026-01-21,SYS_005,AST_D395BFCC,4.711502,0.020128
2026-01-21,SYS_006,AST_5923ED69,3.396889,0.009098
2026-01-21,SYS_007,AST_2D18E63E,1.837373,0.004098
2026-01-21,SYS_008,AST_A4091273,2.224608,0.006016
2026-01-21,SYS_009,AST_5A00C9C1,4.855696,0.005855
2026-01-21,SYS_010,AST_36B79295,4.249303,0.037989
2026-01-21,SYS_011,AST_F27373CF,2.980626,0.015829
2026-01-22,SYS_000,AST_3C044E12,2.679476,0.005567
2026-01-22,SYS_001,AST_F94717AF,4.654987,0.00812
2026-01-22,SYS_002,AST_53ADD945,2.417439,0.004858
2026-01-22,SYS_003,AST_35B3FF0B,3.84987,0.009912
2026-01-22,SYS_004,AST_65F217BF,3.21458,0.0125
2026-01-22,SYS_005,AST_D395BFCC,4.927658,0.008889
2026-01-22,SYS_006,AST_5923ED69,1.941627,0.003337
2026-01-22,SYS_007,AST_2D18E63E,3.75885,0.004279
2026-01-22,SYS_008,AST_A4091273,8.095096,0.046103
2026-01-22,SYS_009,AST_5A00C9C1,4.61209,0.013483
2026-01-22,SYS_010,AST_36B79295,2.085364,0.001079
2026-01-22,SYS_011,AST_F27373CF,2.523416,0.005073
2026-01-23,SYS_000,AST_3C044E12,1.907314,0.003246
2026-01-23,SYS_001,AST_F94717AF,3.264975,0.003691
2026-01-23,SYS_002,AST_53ADD945,2.274207,0.00585
2026-01-23,SYS_003,AST_35B3FF0B,1.454661,0.0015
2026-01-23,SYS_004,AST_65F217BF,2.128469,0.001482
2026-01-23,SYS_005,AST_D395BFCC,2.342755,0.008777
2026-01-23,SYS_006,AST_5923ED69,2.653798,0.002961
2026-01-23,SYS_007,AST_2D18E63E,1.793904,0.006353
2026-01-23,SYS_008,AST_A4091273,4.881325,0.016057
2026-01-23,SYS_009,AST_5A00C9C1,3.868466,0.003393
2026-01-23,SYS_010,AST_36B79295,2.590664,0.011256
2026-01-23,SYS_011,AST_F27373CF,1.169905,0.002824
2026-01-24,SYS_000,AST_3C044E12,2.92706,0.005128
2026-01-24,SYS_001,AST_F94717AF,5.653582,0.015665
2026-01-24,SYS_002,AST_53ADD945,2.571968,0.002911
2026-01-24,SYS_003,AST_35B3FF0B,1.767089,0.00238
2026-01-24,SYS_004,AST_65F217BF,3.786249,0.006104
2026-01-24,SYS_005,AST_D395BFCC,2.091892,0.001528
2026-01-24,SYS_006,AST_5923ED69,1.762167,0.00351
2026-01-24,SYS_007,AST_2D18E63E,3.632399,0.00231
2026-01-24,SYS_008,AST_A4091273,2.192219,0.00409
2026-01-24,SYS_009,AST_5A00C9C1,2.144584,0.0082
2026-01-24,SYS_010,AST_36B79295,1.677125,0.001467
2026-01-24,SYS_011,AST_F27373CF,2.318064,0.003773
2026-01-25,SYS_000,AST_3C044E12,1.421877,0.009373
2026-01-25,SYS_001,AST_F94717AF,3.662499,0.008806
2026-01-25,SYS_002,AST_53ADD945,4.204862,0.007047
2026-01-25,SYS_003,AST_35B3FF0B,3.018662,0.005491
2026-01-25,SYS_004,AST_65F217BF,2.818571,0.005001
2026-01-25,SYS_005,AST_D395BFCC,2.263582,0.003936
2026-01-25,SYS_006,AST_5923ED69,1.741533,0.00244
2026-01-25,SYS_007,AST_2D18E63E,1.573803,0.003857
2026-01-25,SYS_008,AST_A4091273,3.515277,0.006977
2026-01-25,SYS_009,AST_5A00C9C1,1.614639,0.003393
2026-01-25,SYS_010,AST_36B79295,3.127558,0.007342
2026-01-25,SYS_011,AST_F27373CF,3.197465,0.012693
2026-01-26,SYS_000,AST_3C044E12,1.428684,0.001263
2026-01-26,SYS_001,AST_F94717AF,4.176156,0.040947
2026-01-26,SYS_002,AST_53ADD945,2.017424,0.005256
2026-01-26,SYS_003,AST_35B3FF0B,2.063312,0.007704
2026-01-26,SYS_004,AST_65F217BF,1.849874,0.004477
2026-01-26,SYS_005,AST_D395BFCC,4.032382,0.021125
2026-01-26,SYS_006,AST_5923ED69,3.415112,0.008969
2026-01-26,SYS_007,AST_2D18E63E,2.235042,0.002361
2026-01-26,SYS_008,AST_A4091273,3.720072,0.011836
2026-01-26,SYS_009,AST_5A00C9C1,4.277582,0.008691
2026-01-26,SYS_010,AST_36B79295,1.892005,0.005341
2026-01-26,SYS_011,AST_F27373CF,3.105458,0.003669
2026-01-27,SYS_000,AST_3C044E12,4.463218,0.011404
2026-01-27,SYS_001,AST_F94717AF,1.002394,0.003843
2026-01-27,SYS_002,AST_53ADD945,3.560967,0.005239
2026-01-27,SYS_003,AST_35B3FF0B,2.631524,0.002783
2026-01-27,SYS_004,AST_65F217BF,2.909727,0.009338
2026-01-27,SYS_005,AST_D395BFCC,4.781161,0.017074
2026-01-27,SYS_006,AST_5923ED69,2.141674,0.004004
2026-01-27,SYS_007,AST_2D18E63E,1.320909,0.006753
2026-01-27,SYS_008,AST_A4091273,2.571634,0.00467
2026-01-27,SYS_009,AST_5A00C9C1,2.518177,0.00259
2026-01-27,SYS_010,AST_36B79295,2.295229,0.006326
2026-01-27,SYS_011,AST_F27373CF,1.403063,0.002917
2026-01-28,SYS_000,AST_3C044E12,3.160467,0.004204
2026-01-28,SYS_001,AST_F94717AF,2.898941,0.004351
2026-01-28,SYS_002,AST_53ADD945,1.504821,0.007611
2026-01-28,SYS_003,AST_35B3FF0B,3.037504,0.007615
2026-01-28,SYS_004,AST_65F217BF,2.327285,0.006588
2026-01-28,SYS_005,AST_D395BFCC,3.400493,0.004052
2026-01-28,SYS_006,AST_5923ED69,1.680571,0.005507
2026-01-28,SYS_007,AST_2D18E63E,2.858811,0.010365
2026-01-28,SYS_008,AST_A4091273,1.797053,0.005162
2026-01-28,SYS_009,AST_5A00C9C1,1.352748,0.003119
2026-01-28,SYS_010,AST_36B79295,9.387012,0.029507
2026-01-28,SYS_011,AST_F27373CF,3.088185,0.003958
2026-01-29,SYS_000,AST_3C044E12,4.028362,0.007444
2026-01-29,SYS_001,AST_F94717AF,2.707573,0.006451
2026-01-29,SYS_002,AST_53ADD945,4.064592,0.016638
2026-01-29,SYS_003,AST_35B3FF0B,2.469936,0.00397
2026-01-29,SYS_004,AST_65F217BF,2.163011,0.006798
2026-01-29,SYS_005,AST_D395BFCC,2.930337,0.012231
2026-01-29,SYS_006,AST_5923ED69,4.058582,0.00784
2026-01-29,SYS_007,AST_2D18E63E,2.792792,0.017542
2026-01-29,SYS_008,AST_A4091273,1.495846,0.004844
2026-01-29,SYS_009,AST_5A00C9C1,2.428016,0.00973
2026-01-29,SYS_010,AST_36B79295,2.957944,0.011261
2026-01-29,SYS_011,AST_F27373CF,3.825563,0.010132
2026-01-30,SYS_000,AST_3C044E12,4.236444,0.004937
2026-01-30,SYS_001,AST_F94717AF,1.995436,0.00337
2026-01-30,SYS_002,AST_53ADD945,3.91535,0.014657
2026-01-30,SYS_003,AST_35B3FF0B,1.59551,0.002257
2026-01-30,SYS_004,AST_65F217BF,2.136162,0.002115
2026-01-30,SYS_005,AST_D395BFCC,9.691981,0.02937
2026-01-30,SYS_006,AST_5923ED69,3.213194,0.016444
2026-01-30,SYS_007,AST_2D18E63E,3.159167,0.017897
2026-01-30,SYS_008,AST_A4091273,5.660429,0.010087
2026-01-30,SYS_009,AST_5A00C9C1,3.163867,0.010664
2026-01-30,SYS_010,AST_36B79295,4.593554,0.012457
2026-01-30,SYS_011,AST_F27373CF,2.570463,0.003507
2026-01-31,SYS_000,AST_3C044E12,1.342151,0.00358
2026-01-31,SYS_001,AST_F94717AF,1.912198,0.004283
2026-01-31,SYS_002,AST_53ADD945,1.483042,0.002341
2026-01-31,SYS_003,AST_35B3FF0B,4.087969,0.007689
2026-01-31,SYS_004,AST_65F217BF,1.943137,0.009996
2026-01-31,SYS_005,AST_D395BFCC,3.552982,0.00557
2026-01-31,SYS_006,AST_5923ED69,2.940174,0.004725
2026-01-31,SYS_007,AST_2D18E63E,4.690367,0.016332
2026-01-31,SYS_008,AST_A4091273,1.458701,0.009201
2026-01-31,SYS_009,AST_5A00C9C1,1.706963,0.005107
2026-01-31,SYS_010,AST_36B79295,3.186522,0.008557
2026-01-31,SYS_011,AST_F27373CF,2.639846,0.006787
2026-02-01,SYS_000,AST_3C044E12,2.695279,0.005952
2026-02-01,SYS_001,AST_F94717AF,4.731409,0.016781
2026-02-01,SYS_002,AST_53ADD945,2.178725,0.00667
2026-02-01,SYS_003,AST_35B3FF0B,1.92327,0.002262
2026-02-01,SYS_004,AST_65F217BF,3.794686,0.006165
2026-02-01,SYS_005,AST_D395BFCC,2.651006,0.002315
2026-02-01,SYS_006,AST_5923ED69,2.342999,0.0025
2026-02-01,SYS_007,AST_2D18E63E,4.682387,0.016067
2026-02-01,SYS_008,AST_A4091273,5.005791,0.024577
2026-02-01,SYS_009,AST_5A00C9C1,3.255038,0.011339
2026-02-01,SYS_010,AST_36B79295,5.502388,0.005161
2026-02-01,SYS_011,AST_F27373CF,4.21796,0.012932
2026-02-02,SYS_000,AST_3C044E12,2.525671,0.005282
2026-02-02,SYS_001,AST_F94717AF,1.955035,0.00331
2026-02-02,SYS_002,AST_53ADD945,2.637434,0.007163
2026-02-02,SYS_003,AST_35B3FF0B,1.501817,0.005672
2026-02-02,SYS_004,AST_65F217BF,3.254114,0.007409
2026-02-02,SYS_005,AST_D395BFCC,4.671764,0.009386
2026-02-02,SYS_006,AST_5923ED69,0.929072,0.002937
2026-02-02,SYS_007,AST_2D18E63E,3.084825,0.006498
2026-02-02,SYS_008,AST_A4091273,2.624999,0.006323
2026-02-02,SYS_009,AST_5A00C9C1,3.359274,0.014624
2026-02-02,SYS_010,AST_36B79295,3.089279,0.008379
2026-02-02,SYS_011,AST_F27373CF,3.704182,0.012614
2026-02-03,SYS_000,AST_3C044E12,2.313747,0.002563
2026-02-03,SYS_001,AST_F94717AF,3.085883,0.003461
2026-02-03,SYS_002,AST_53ADD945,1.58608,0.003164
2026-02-03,SYS_003,AST_35B3FF0B,5.424354,0.006226
2026-02-03,SYS_004,AST_65F217BF,2.31822,0.003312
2026-02-03,SYS_005,AST_D395BFCC,2.819214,0.006102
2026-02-03,SYS_006,AST_5923ED69,3.144556,0.003129
2026-02-03,SYS_007,AST_2D18E63E,2.06737,0.002868
2026-02-03,SYS_008,AST_A4091273,1.703359,0.005256
2026-02-03,SYS_009,AST_5A00C9C1,2.924873,0.011428
2026-02-03,SYS_010,AST_36B79295,1.977924,0.006321
2026-02-03,SYS_011,AST_F27373CF,1.988116,0.005104
2026-02-04,SYS_000,AST_3C044E12,2.910156,0.008441
2026-02-04,SYS_001,AST_F94717AF,2.951707,0.007515
2026-02-04,SYS_002,AST_53ADD945,1.984787,0.003751
2026-02-04,SYS_003,AST_35B3FF0B,3.169132,0.00203
2026-02-04,SYS_004,AST_65F217BF,3.316637,0.004988
2026-02-04,SYS_005,AST_D395BFCC,1.411811,0.003345
2026-02-04,SYS_006,AST_5923ED69,1.262635,0.001483
2026-02-04,SYS_007,AST_2D18E63E,5.266715,0.007521
2026-02-04,SYS_008,AST_A4091273,3.670919,0.008478
2026-02-04,SYS_009,AST_5A00C9C1,3.2024,0.005995
2026-02-04,SYS_010,AST_36B79295,3.390182,0.01092
2026-02-04,SYS_011,AST_F27373CF,1.73956,0.003848
2026-02-05,SYS_000,AST_3C044E12,3.794974,0.004939
2026-02-05,SYS_001,AST_F94717AF,1.890125,0.003861
2026-02-05,SYS_002,AST_53ADD945,2.287941,0.001371
2026-02-05,SYS_003,AST_35B3FF0B,3.727349,0.01148
2026-02-05,SYS_004,AST_65F217BF,3.412822,0.009356
2026-02-05,SYS_005,AST_D395BFCC,2.906447,0.006704
2026-02-05,SYS_006,AST_5923ED69,2.405697,0.002286
2026-02-05,SYS_007,AST_2D18E63E,1.076028,0.005986
2026-02-05,SYS_008,AST_A4091273,2.707747,0.009585
2026-02-05,SYS_009,AST_5A00C9C1,2.984216,0.008412
2026-02-05,SYS_010,AST_36B79295,2.755367,0.013792
