date,systeme_id,asset_id,age_jours,usure,disponible,usage,evenement
2026-01-01,SYS_032,AST_CF1F8C29,0,0.003554,1,2.60557,EXPLOITATION
2026-01-01,SYS_033,AST_CC1CF282,0,0.008373,1,2.588842,EXPLOITATION
2026-01-01,SYS_034,AST_0CA552F1,0,0.004526,1,3.734087,EXPLOITATION
2026-01-01,SYS_035,AST_2F745B76,0,0.002599,1,2.125241,EXPLOITATION
2026-01-01,SYS_036,AST_C10A1ABC,0,0.006904,1,1.87764,EXPLOITATION
2026-01-01,SYS_037,AST_791A59D6,0,0.002227,1,1.593151,EXPLOITATION
2026-01-01,SYS_038,AST_04BAFAFF,0,0.0084,1,2.820854,EXPLOITATION
2026-01-01,SYS_039,AST_00A4425C,0,0.010079,1,4.540607,EXPLOITATION
2026-01-01,SYS_040,AST_A09C75B0,0,0.022992,1,3.066981,EXPLOITATION
2026-01-01,SYS_041,AST_9AEBCE97,0,0.008745,1,3.023236,EXPLOITATION
2026-01-01,SYS_042,AST_5FCEEACB,0,0.007495,1,3.367697,EXPLOITATION
2026-01-01,SYS_043,AST_950677E7,0,0.006389,1,4.087738,EXPLOITATION
2026-01-01,SYS_044,AST_3F085F53,0,0.00441,1,4.568453,EXPLOITATION
2026-01-01,SYS_045,AST_5E3952E8,0,0.00402,1,2.513829,EXPLOITATION
2026-01-01,SYS_046,AST_5CB15283,0,0.004482,1,2.465464,EXPLOITATION
2026-01-01,SYS_047,AST_0633895F,0,0.008063,1,3.399432,EXPLOITATION
2026-01-01,SYS_048,AST_8F274845,0,0.005999,1,5.515783,EXPLOITATION
2026-01-01,SYS_049,AST_2EA61D16,0,0.011889,1,6.170409,EXPLOITATION
2026-01-01,SYS_050,AST_978E598D,0,0.004609,1,2.690616,EXPLOITATION
2026-01-01,SYS_051,AST_303B719B,0,0.034017,1,3.336685,EXPLOITATION
2026-01-01,SYS_052,AST_EF753C6A,0,0.013337,1,5.740905,EXPLOITATION
2026-01-01,SYS_053,AST_41C38300,0,0.009411,1,2.442958,EXPLOITATION
2026-01-01,SYS_054,AST_8601A6AB,0,0.02063,1,2.203625,EXPLOITATION
2026-01-01,SYS_055,AST_F17EB802,0,0.004413,1,1.619894,EXPLOITATION
2026-01-01,SYS_056,AST_A07C05AD,0,0.003484,1,2.146184,EXPLOITATION
2026-01-01,SYS_057,AST_115B9E33,0,0.008657,1,4.497699,EXPLOITATION
2026-01-01,SYS_058,AST_BDF7FDA6,0,0.002621,1,1.722348,EXPLOITATION
2026-01-01,SYS_059,AST_F6A33128,0,0.015534,1,3.21074,EXPLOITATION
2026-01-01,SYS_060,AST_F3673684,0,0.005215,1,3.496865,EXPLOITATION
2026-01-01,SYS_061,AST_423D4A0A,0,0.002479,1,2.222219,EXPLOITATION
2026-01-01,SYS_062,AST_DF15CD00,0,0.002556,1,1.719423,EXPLOITATION
2026-01-01,SYS_063,AST_D0329DCA,0,0.004261,1,3.181609,EXPLOITATION
2026-01-01,SYS_064,AST_17F990EB,0,0.011798,1,2.390727,EXPLOITATION
2026-01-01,SYS_065,AST_5494F907,0,0.004259,1,3.49785,EXPLOITATION
2026-01-01,SYS_066,AST_8CEA5E13,0,0.001964,1,1.894177,EXPLOITATION
2026-01-01,SYS_067,AST_E8F0F8FA,0,0.010212,1,3.48563,EXPLOITATION
2026-01-01,SYS_068,AST_07A3D466,0,0.001356,1,1.40347,EXPLOITATION
2026-01-01,SYS_069,AST_7D12D3BA,0,0.007982,1,2.290823,EXPLOITATION
2026-01-01,SYS_070,AST_751DEBD8,0,0.003423,1,2.393267,EXPLOITATION
2026-01-01,SYS_071,AST_0D33A87C,0,0.003356,1,6.083484,EXPLOITATION
2026-01-01,SYS_072,AST_87D86103,0,0.009007,1,5.643239,EXPLOITATION
2026-01-01,SYS_073,AST_7E6F6879,0,0.003754,1,1.482318,EXPLOITATION
2026-01-01,SYS_074,AST_3F6DFEE4,0,0.003136,1,1.930858,EXPLOITATION
2026-01-01,SYS_075,AST_63020D67,0,0.013133,1,3.980127,EXPLOITATION
2026-01-01,SYS_076,AST_F9EAD75F,0,0.006884,1,4.19768,EXPLOITATION
2026-01-01,SYS_077,AST_D6F5AEB1,0,0.003598,1,3.248003,EXPLOITATION
2026-01-01,SYS_078,AST_A226B50C,0,0.003452,1,3.646057,EXPLOITATION
2026-01-01,SYS_079,AST_9E540E8D,0,0.008941,1,5.534335,EXPLOITATION
2026-01-01,SYS_080,AST_84CF035A,0,0.009621,1,3.018547,EXPLOITATION
2026-01-01,SYS_081,AST_3C08907F,0,0.003642,1,1.423129,EXPLOITATION
2026-01-01,SYS_082,AST_96F0BDB6,0,0.016845,1,4.106077,EXPLOITATION
2026-01-01,SYS_083,AST_2D937F05,0,0.008956,1,4.514751,EXPLOITATION
2026-01-01,SYS_084,AST_68B38202,0,0.009648,1,4.530741,EXPLOITATION
2026-01-01,SYS_085,AST_BD935B46,0,0.00441,1,1.939327,EXPLOITATION
2026-01-01,SYS_086,AST_E9329958,0,0.02506,1,5.264333,EXPLOITATION
2026-01-01,SYS_087,AST_696AE1F9,0,0.007208,1,3.325816,EXPLOITATION
2026-01-01,SYS_088,AST_966B4732,0,0.013033,1,4.084914,EXPLOITATION
2026-01-01,SYS_089,AST_818EEDC7,0,0.015878,1,4.005249,EXPLOITATION
2026-01-01,SYS_090,AST_224924BC,0,0.00189,1,1.533398,EXPLOITATION
2026-01-01,SYS_091,AST_E5A62422,0,0.003171,1,1.542602,EXPLOITATION
2026-01-01,SYS_092,AST_31E640E4,0,0.002687,1,1.510072,EXPLOITATION
2026-01-01,SYS_093,AST_FF45EF3E,0,0.0091,1,2.536066,EXPLOITATION
2026-01-01,SYS_094,AST_A4ABA6F1,0,0.009684,1,2.719086,EXPLOITATION
2026-01-01,SYS_095,AST_8346EDD8,0,0.003214,1,1.212946,EXPLOITATION
2026-01-01,SYS_096,AST_D9B484A5,0,0.002629,1,1.730925,EXPLOITATION
2026-01-01,SYS_097,AST_DB3B42E8,0,0.0013,1,1.108013,EXPLOITATION
2026-01-01,SYS_098,AST_ADE3B0B2,0,0.004218,1,2.756289,EXPLOITATION
2026-01-01,SYS_099,AST_0BC66D7B,0,0.010936,1,3.5647,EXPLOITATION
2026-01-01,SYS_100,AST_DB6C945F,0,0.00324,1,3.492387,EXPLOITATION
2026-01-01,SYS_101,AST_31FF6ABF,0,0.022292,1,5.186486,EXPLOITATION
2026-01-01,SYS_102,AST_70E049C4,0,0.000789,1,1.922634,EXPLOITATION
2026-01-01,SYS_103,AST_79C32D83,0,0.009694,1,3.912954,EXPLOITATION
2026-01-01,SYS_104,AST_A35CBD38,0,0.010604,1,4.746482,EXPLOITATION
2026-01-01,SYS_105,AST_9D4FF448,0,0.007112,1,3.221566,EXPLOITATION
2026-01-01,SYS_106,AST_15A21174,0,0.003082,1,2.430882,EXPLOITATION
2026-01-01,SYS_107,AST_0D8C78DD,0,0.015888,1,4.080334,EXPLOITATION
2026-01-01,SYS_108,AST_46D80058,0,0.004439,1,2.695158,EXPLOITATION
2026-01-01,SYS_109,AST_6E65BD48,0,0.001461,1,1.769691,EXPLOITATION
2026-01-01,SYS_110,AST_0A5411A9,0,0.003462,1,2.683749,EXPLOITATION
2026-01-01,SYS_111,AST_9937F170,0,0.004195,1,1.943288,EXPLOITATION
2026-01-01,SYS_112,AST_B588FAB7,0,0.004302,1,4.941786,EXPLOITATION
2026-01-01,SYS_113,AST_E33FC4DB,0,0.003433,1,2.540824,EXPLOITATION
2026-01-01,SYS_114,AST_CC0EA848,0,0.015983,1,3.195786,EXPLOITATION
2026-01-01,SYS_115,AST_144C9423,0,0.006325,1,2.175807,EXPLOITATION
2026-01-01,SYS_116,AST_B59401CB,0,0.003204,1,4.31791,EXPLOITATION
2026-01-01,SYS_117,AST_49B72CB9,0,0.002222,1,1.159776,EXPLOITATION
2026-01-01,SYS_118,AST_F20B73B7,0,0.003316,1,2.539061,EXPLOITATION
2026-01-01,SYS_119,AST_A0A794D5,0,0.012573,1,2.039291,EXPLOITATION
2026-01-01,SYS_120,AST_2CCE737A,0,0.008949,1,4.102814,EXPLOITATION
2026-01-01,SYS_121,AST_C7C2C46F,0,0.003174,1,2.305158,EXPLOITATION
2026-01-01,SYS_122,AST_6ED37452,0,0.013625,1,4.306865,EXPLOITATION
2026-01-01,SYS_123,AST_CE78A8B9,0,0.007118,1,1.876521,EXPLOITATION
2026-01-01,SYS_124,AST_2D68ECA1,0,0.00619,1,1.518097,EXPLOITATION
2026-01-01,SYS_125,AST_A6A211FF,0,0.011998,1,5.533116,EXPLOITATION
2026-01-01,SYS_126,AST_22C75FBF,0,0.007637,1,7.572009,EXPLOITATION
2026-01-01,SYS_127,AST_8C036B4A,0,0.003761,1,3.044925,EXPLOITATION
2026-01-01,SYS_128,AST_2B53A3B5,0,0.00872,1,3.995423,EXPLOITATION
2026-01-01,SYS_129,AST_4EA81653,0,0.003335,1,2.645729,EXPLOITATION
2026-01-01,SYS_130,AST_FCB63FF0,0,0.00436,1,2.245437,EXPLOITATION
2026-01-01,SYS_131,AST_F7F065BE,0,0.006359,1,4.306823,EXPLOITATION
2026-01-01,SYS_132,AST_815D3777,0,0.00432,1,3.366373,EXPLOITATION
2026-01-01,SYS_133,AST_7689B517,0,0.012899,1,5.5587,EXPLOITATION
2026-01-01,SYS_134,AST_8084D65F,0,0.002863,1,1.906194,EXPLOITATION
2026-01-01,SYS_135,AST_9F30E49B,0,0.00621,1,2.116098,EXPLOITATION
2026-01-01,SYS_136,AST_B650253D,0,0.003513,1,2.831849,EXPLOITATION
2026-01-01,SYS_137,AST_03FF0CFB,0,0.003532,1,2.02751,EXPLOITATION
2026-01-01,SYS_138,AST_258EBD77,0,0.014114,1,2.863526,EXPLOITATION
2026-01-01,SYS_139,AST_4D447F34,0,0.005884,1,2.541701,EXPLOITATION
2026-01-01,SYS_140,AST_C04F52AE,0,0.00716,1,4.150179,EXPLOITATION
2026-01-01,SYS_141,AST_D496D20D,0,0.006667,1,2.757299,EXPLOITATION
2026-01-01,SYS_142,AST_422C3BA3,0,0.009851,1,2.961687,EXPLOITATION
2026-01-01,SYS_143,AST_6A767784,0,0.011007,1,3.157714,EXPLOITATION
2026-01-01,SYS_144,AST_F023E6FB,0,0.009169,1,3.587774,EXPLOITATION
2026-01-01,SYS_145,AST_1554A7F6,0,0.003124,1,2.567844,EXPLOITATION
2026-01-01,SYS_146,AST_2B8EFF20,0,0.007785,1,3.14988,EXPLOITATION
2026-01-01,SYS_147,AST_AD9A5675,0,0.006171,1,2.071712,EXPLOITATION
2026-01-01,SYS_148,AST_22F4379A,0,0.00342,1,2.436706,EXPLOITATION
2026-01-01,SYS_149,AST_BDD39D47,0,0.003688,1,3.202296,EXPLOITATION
2026-01-01,SYS_150,AST_585BC7C3,0,0.004143,1,1.670591,EXPLOITATION
2026-01-01,SYS_151,AST_EE849A08,0,0.002467,1,1.628599,EXPLOITATION
2026-01-01,SYS_152,AST_E1D2B150,0,0.003813,1,2.452915,EXPLOITATION
2026-01-01,SYS_153,AST_59B9DA9F,0,0.00302,1,2.589213,EXPLOITATION
2026-01-01,SYS_154,AST_C7BD577D,0,0.0042,1,2.107654,EXPLOITATION
2026-01-01,SYS_155,AST_636A5519,0,0.008529,1,3.387855,EXPLOITATION
2026-01-01,SYS_156,AST_316AA165,0,0.01201,1,3.198467,EXPLOITATION
2026-01-01,SYS_157,AST_81DFF212,0,0.007374,1,2.275898,EXPLOITATION
2026-01-01,SYS_158,AST_F397E7D5,0,0.012558,1,5.704782,EXPLOITATION
2026-01-01,SYS_159,AST_FC685AF3,0,0.021763,1,3.634632,EXPLOITATION
2026-01-01,SYS_160,AST_22E1642F,0,0.01401,1,3.074435,EXPLOITATION
2026-01-01,SYS_161,AST_927FA79A,0,0.003427,1,1.977831,EXPLOITATION
2026-01-01,SYS_162,AST_8755F9E5,0,0.007862,1,4.401184,EXPLOITATION
2026-01-01,SYS_163,AST_A2F24717,0,0.012295,1,4.632514,EXPLOITATION
2026-01-01,SYS_164,AST_F2182A76,0,0.002153,1,2.578605,EXPLOITATION
2026-01-01,SYS_165,AST_704BDF7D,0,0.014743,1,3.933641,EXPLOITATION
2026-01-01,SYS_166,AST_838D5B66,0,0.016216,1,2.087639,EXPLOITATION
2026-01-01,SYS_167,AST_2B9FC2F0,0,0.015204,1,2.688211,EXPLOITATION
2026-01-01,SYS_168,AST_3062B617,0,0.002732,1,4.257601,EXPLOITATION
2026-01-01,SYS_169,AST_D9396E8E,0,0.007923,1,4.691768,EXPLOITATION
2026-01-01,SYS_170,AST_D7A3AF82,0,0.003065,1,2.10756,EXPLOITATION
2026-01-01,SYS_171,AST_061CADFF,0,0.010174,1,4.848987,EXPLOITATION
2026-01-01,SYS_172,AST_EA3CA5E6,0,0.00626,1,1.975645,EXPLOITATION
2026-01-01,SYS_173,AST_73FB3D50,0,0.002711,1,1.920418,EXPLOITATION
2026-01-01,SYS_174,AST_C3D02BD3,0,0.004233,1,2.671965,EXPLOITATION
2026-01-01,SYS_175,AST_114462C5,0,0.005665,1,2.303412,EXPLOITATION
2026-01-01,SYS_176,AST_AC6E6F26,0,0.004503,1,3.618862,EXPLOITATION
2026-01-01,SYS_177,AST_B401A0B1,0,0.009783,1,4.349525,EXPLOITATION
2026-01-01,SYS_178,AST_C46D08E2,0,0.007037,1,3.780678,EXPLOITATION
2026-01-01,SYS_179,AST_28787AB3,0,0.003683,1,3.774608,EXPLOITATION
2026-01-01,SYS_180,AST_6A95DB36,0,0.004346,1,1.203204,EXPLOITATION
2026-01-01,SYS_181,AST_662E4E9F,0,0.008468,1,3.055935,EXPLOITATION
2026-01-01,SYS_182,AST_9EB87923,0,0.00438,1,1.786151,EXPLOITATION
2026-01-01,SYS_183,AST_EAE9E399,0,0.015722,1,4.002427,EXPLOITATION
2026-01-01,SYS_184,AST_B33DE17F,0,0.007721,1,1.657347,EXPLOITATION
2026-01-01,SYS_185,AST_CA6DFA76,0,0.003105,1,3.3978,EXPLOITATION
2026-01-01,SYS_186,AST_C3FB649A,0,0.002838,1,1.378923,EXPLOITATION
2026-01-01,SYS_187,AST_67B1888C,0,0.002881,1,2.0811,EXPLOITATION
2026-01-01,SYS_188,AST_0E682BBF,0,0.020049,1,4.031995,EXPLOITATION
2026-01-01,SYS_189,AST_C7063B9F,0,0.008502,1,2.054659,EXPLOITATION
2026-01-01,SYS_190,AST_8B1538D0,0,0.005175,1,1.736407,EXPLOITATION
2026-01-01,SYS_191,AST_C965EB2A,0,0.009032,1,2.038995,EXPLOITATION
2026-01-01,SYS_192,AST_45A72C72,0,0.003132,1,2.393472,EXPLOITATION
2026-01-01,SYS_193,AST_D68307D8,0,0.003995,1,3.1404,EXPLOITATION
2026-01-01,SYS_194,AST_0E0CA294,0,0.008673,1,7.637799,EXPLOITATION
2026-01-01,SYS_195,AST_F5DB309E,0,0.008286,1,5.421455,EXPLOITATION
2026-01-01,SYS_196,AST_FF5B85CA,0,0.002911,1,1.45162,EXPLOITATION
2026-01-01,SYS_197,AST_9BC76EF1,0,0.003079,1,2.441959,EXPLOITATION
2026-01-01,SYS_198,AST_32CC2B8C,0,0.003991,1,2.473027,EXPLOITATION
2026-01-01,SYS_199,AST_62C0038C,0,0.002845,1,2.595502,EXPLOITATION
2026-01-02,SYS_000,AST_C99D2BFF,1,0.021753,1,4.92612,EXPLOITATION
2026-01-02,SYS_001,AST_B4CD098B,1,0.025162,1,1.74273,EXPLOITATION
2026-01-02,SYS_002,AST_88290FB6,1,0.020486,1,5.768384,EXPLOITATION
2026-01-02,SYS_003,AST_BAEB0DC8,1,0.008316,1,2.978137,EXPLOITATION
2026-01-02,SYS_004,AST_CB926A1A,1,0.018161,1,4.382067,EXPLOITATION
2026-01-02,SYS_005,AST_561DD023,1,0.013949,1,2.851958,EXPLOITATION
2026-01-02,SYS_006,AST_001C64CB,1,0.013224,1,2.041715,EXPLOITATION
2026-01-02,SYS_007,AST_AB9579C3,1,0.021695,1,2.583234,EXPLOITATION
2026-01-02,SYS_008,AST_48108E1D,1,0.013897,1,4.86976,EXPLOITATION
2026-01-02,SYS_009,AST_5E723BA5,1,0.016872,1,3.426631,EXPLOITATION
2026-01-02,SYS_010,AST_421E4C41,1,0.01296,1,2.668794,EXPLOITATION
2026-01-02,SYS_011,AST_53D8D3E3,1,0.011235,1,0.964671,EXPLOITATION
2026-01-02,SYS_012,AST_2DA96BA7,1,0.009824,1,2.240753,EXPLOITATION
2026-01-02,SYS_013,AST_6E4D7680,1,0.025831,1,5.515033,EXPLOITATION
2026-01-02,SYS_014,AST_49526BF0,1,0.021233,1,2.538185,EXPLOITATION
2026-01-02,SYS_015,AST_5695567B,1,0.013864,1,5.093984,EXPLOITATION
2026-01-02,SYS_016,AST_98C7A644,1,0.004618,1,2.868562,EXPLOITATION
2026-01-02,SYS_017,AST_8EF44E07,1,0.010023,1,6.163587,EXPLOITATION
2026-01-02,SYS_018,AST_CC586B98,1,0.010432,1,4.40108,EXPLOITATION
2026-01-02,SYS_019,AST_D48DB76D,1,0.011244,1,2.954562,EXPLOITATION
2026-01-02,SYS_020,AST_4F798C9F,1,0.006026,1,2.572433,EXPLOITATION
2026-01-02,SYS_021,AST_93FABA4A,1,0.028657,1,2.521492,EXPLOITATION
2026-01-02,SYS_022,AST_36BDF128,1,0.01552,1,4.064088,EXPLOITATION
2026-01-02,SYS_023,AST_C0966294,1,0.006982,1,2.450063,EXPLOITATION
2026-01-02,SYS_024,AST_675E127D,1,0.016998,1,2.198758,EXPLOITATION
2026-01-02,SYS_025,AST_8BEA6A56,1,0.010971,1,1.320828,EXPLOITATION
2026-01-02,SYS_026,AST_6F83BA5E,1,0.013021,1,1.086843,EXPLOITATION
2026-01-02,SYS_027,AST_FDCB6CC6,1,0.013297,1,3.520644,EXPLOITATION
2026-01-02,SYS_028,AST_AEDA01A0,1,0.006417,1,2.97425,EXPLOITATION
2026-01-02,SYS_029,AST_60084B7F,1,0.021244,1,4.3257,EXPLOITATION
2026-01-02,SYS_030,AST_6C4E7AB2,1,0.027255,1,1.522234,EXPLOITATION
2026-01-02,SYS_031,AST_FEB31E7B,1,0.010076,1,2.657075,EXPLOITATION
2026-01-02,SYS_032,AST_CF1F8C29,1,0.014523,1,2.616581,EXPLOITATION
2026-01-02,SYS_033,AST_CC1CF282,1,0.016986,1,2.409748,EXPLOITATION
2026-01-02,SYS_034,AST_0CA552F1,1,0.011677,1,2.567923,EXPLOITATION
2026-01-02,SYS_035,AST_2F745B76,1,0.007163,1,4.89727,EXPLOITATION
2026-01-02,SYS_036,AST_C10A1ABC,1,0.011978,1,3.939546,EXPLOITATION
2026-01-02,SYS_037,AST_791A59D6,1,0.008661,1,2.126664,EXPLOITATION
2026-01-02,SYS_038,AST_04BAFAFF,1,0.020388,1,3.51663,EXPLOITATION
2026-01-02,SYS_039,AST_00A4425C,1,0.013703,1,2.837358,EXPLOITATION
2026-01-02,SYS_040,AST_A09C75B0,1,0.026109,1,3.09777,EXPLOITATION
2026-01-02,SYS_041,AST_9AEBCE97,1,0.012442,1,2.026849,EXPLOITATION
2026-01-02,SYS_042,AST_5FCEEACB,1,0.011131,1,1.615844,EXPLOITATION
2026-01-02,SYS_043,AST_950677E7,1,0.013201,1,4.766511,EXPLOITATION
2026-01-02,SYS_044,AST_3F085F53,1,0.009025,1,3.119671,EXPLOITATION
2026-01-02,SYS_045,AST_5E3952E8,1,0.008031,1,3.227101,EXPLOITATION
2026-01-02,SYS_046,AST_5CB15283,1,0.008491,1,2.292336,EXPLOITATION
2026-01-02,SYS_047,AST_0633895F,1,0.009869,1,2.939052,EXPLOITATION
2026-01-02,SYS_048,AST_8F274845,1,0.029537,1,5.414466,EXPLOITATION
2026-01-02,SYS_049,AST_2EA61D16,1,0.016791,1,2.92936,EXPLOITATION
2026-01-02,SYS_050,AST_978E598D,1,0.013423,1,3.66974,EXPLOITATION
2026-01-02,SYS_051,AST_303B719B,1,0.03833,1,2.679637,EXPLOITATION
2026-01-02,SYS_052,AST_EF753C6A,1,0.015892,1,1.646327,EXPLOITATION
2026-01-02,SYS_053,AST_41C38300,1,0.015935,1,4.314887,EXPLOITATION
2026-01-02,SYS_054,AST_8601A6AB,1,0.031815,1,4.082901,EXPLOITATION
2026-01-02,SYS_055,AST_F17EB802,1,0.014796,1,1.971502,EXPLOITATION
2026-01-02,SYS_056,AST_A07C05AD,1,0.018949,1,6.666278,EXPLOITATION
2026-01-02,SYS_057,AST_115B9E33,1,0.012546,1,2.401461,EXPLOITATION
2026-01-02,SYS_058,AST_BDF7FDA6,1,0.011281,1,2.3565,EXPLOITATION
2026-01-02,SYS_059,AST_F6A33128,1,0.019482,1,4.450293,EXPLOITATION
2026-01-02,SYS_060,AST_F3673684,1,0.008628,1,3.627748,EXPLOITATION
2026-01-02,SYS_061,AST_423D4A0A,1,0.009598,1,2.808499,EXPLOITATION
2026-01-02,SYS_062,AST_DF15CD00,1,0.006265,1,4.414773,EXPLOITATION
2026-01-02,SYS_063,AST_D0329DCA,1,0.005375,1,2.372877,EXPLOITATION
2026-01-02,SYS_064,AST_17F990EB,1,0.030398,1,4.193651,EXPLOITATION
2026-01-02,SYS_065,AST_5494F907,1,0.023011,1,4.964135,EXPLOITATION
2026-01-02,SYS_066,AST_8CEA5E13,1,0.003901,1,1.398312,EXPLOITATION
2026-01-02,SYS_067,AST_E8F0F8FA,1,0.014072,1,2.676176,EXPLOITATION
2026-01-02,SYS_068,AST_07A3D466,1,0.010927,1,3.894249,EXPLOITATION
2026-01-02,SYS_069,AST_7D12D3BA,1,0.010929,1,2.446706,EXPLOITATION
2026-01-02,SYS_070,AST_751DEBD8,1,0.009494,1,2.822493,EXPLOITATION
2026-01-02,SYS_071,AST_0D33A87C,1,0.008362,1,1.685838,EXPLOITATION
2026-01-02,SYS_072,AST_87D86103,1,0.020723,1,3.076914,EXPLOITATION
2026-01-02,SYS_073,AST_7E6F6879,1,0.006438,1,1.358056,EXPLOITATION
2026-01-02,SYS_074,AST_3F6DFEE4,1,0.010681,1,4.073651,EXPLOITATION
2026-01-02,SYS_075,AST_63020D67,1,0.018317,1,1.643758,EXPLOITATION
2026-01-02,SYS_076,AST_F9EAD75F,1,0.03467,1,4.402524,EXPLOITATION
2026-01-02,SYS_077,AST_D6F5AEB1,1,0.00691,1,1.922617,EXPLOITATION
2026-01-02,SYS_078,AST_A226B50C,1,0.006773,1,1.947634,EXPLOITATION
2026-01-02,SYS_079,AST_9E540E8D,1,0.013042,1,2.720945,EXPLOITATION
2026-01-02,SYS_080,AST_84CF035A,1,0.014277,1,1.631257,EXPLOITATION
2026-01-02,SYS_081,AST_3C08907F,1,0.007245,1,4.18317,EXPLOITATION
2026-01-02,SYS_082,AST_96F0BDB6,1,0.021819,1,2.11163,EXPLOITATION
2026-01-02,SYS_083,AST_2D937F05,1,0.013214,1,1.993437,EXPLOITATION
2026-01-02,SYS_084,AST_68B38202,1,0.017962,1,3.099421,EXPLOITATION
2026-01-02,SYS_085,AST_BD935B46,1,0.008261,1,3.817916,EXPLOITATION
2026-01-02,SYS_086,AST_E9329958,1,0.027597,1,1.274988,EXPLOITATION
2026-01-02,SYS_087,AST_696AE1F9,1,0.011845,1,2.222601,EXPLOITATION
2026-01-02,SYS_088,AST_966B4732,1,0.016306,1,1.33311,EXPLOITATION
2026-01-02,SYS_089,AST_818EEDC7,1,0.022665,1,4.994177,EXPLOITATION
2026-01-02,SYS_090,AST_224924BC,1,0.005643,1,2.472456,EXPLOITATION
2026-01-02,SYS_091,AST_E5A62422,1,0.010331,1,3.532311,EXPLOITATION
2026-01-02,SYS_092,AST_31E640E4,1,0.008612,1,2.56915,EXPLOITATION
2026-01-02,SYS_093,AST_FF45EF3E,1,0.035271,1,3.625152,EXPLOITATION
2026-01-02,SYS_094,AST_A4ABA6F1,1,0.02033,1,3.1332,EXPLOITATION
2026-01-02,SYS_095,AST_8346EDD8,1,0.009481,1,2.622652,EXPLOITATION
2026-01-02,SYS_096,AST_D9B484A5,1,0.010477,1,4.096689,EXPLOITATION
2026-01-02,SYS_097,AST_DB3B42E8,1,0.005111,1,1.692285,EXPLOITATION
2026-01-02,SYS_098,AST_ADE3B0B2,1,0.010624,1,3.203076,EXPLOITATION
2026-01-02,SYS_099,AST_0BC66D7B,1,0.013801,1,1.605072,EXPLOITATION
2026-01-02,SYS_100,AST_DB6C945F,1,0.007732,1,2.592756,EXPLOITATION
2026-01-02,SYS_101,AST_31FF6ABF,1,0.02822,1,1.315847,EXPLOITATION
2026-01-02,SYS_102,AST_70E049C4,1,0.00535,1,2.234349,EXPLOITATION
2026-01-02,SYS_103,AST_79C32D83,1,0.01519,1,3.281524,EXPLOITATION
