date,systeme_id,asset_id,quantite,increment_usure
2026-01-01,SYS_064,AST_C84FD08E,2.385724,0.006812
2026-01-01,SYS_065,AST_0CD81E12,2.420901,0.013835
2026-01-01,SYS_066,AST_B679A4B2,2.702066,0.002894
2026-01-01,SYS_067,AST_BAC857EE,2.273841,0.004749
2026-01-01,SYS_068,AST_4F92952F,1.905772,0.006551
2026-01-01,SYS_069,AST_7178B12C,1.719669,0.003453
2026-01-01,SYS_070,AST_61C41EF7,1.795919,0.00219
2026-01-01,SYS_071,AST_EF8BB3C3,3.325364,0.006628
2026-01-01,SYS_072,AST_1CB1C3B7,2.302772,0.003134
2026-01-01,SYS_073,AST_5881252F,3.313819,0.004287
2026-01-01,SYS_074,AST_49234723,1.8053,0.00266
2026-01-01,SYS_075,AST_DEC87001,3.736044,0.006591
2026-01-01,SYS_076,AST_7341D89D,4.327611,0.012413
2026-01-01,SYS_077,AST_C8989699,2.509539,0.002813
2026-01-01,SYS_078,AST_DA59A67D,2.545811,0.007733
2026-01-01,SYS_079,AST_292CA011,3.257964,0.010147
2026-01-01,SYS_080,AST_10D3B87D,5.689454,0.005391
2026-01-01,SYS_081,AST_EE25DFDE,3.422114,0.008146
2026-01-01,SYS_082,AST_02FFD22C,2.990894,0.008983
2026-01-01,SYS_083,AST_2C32C40A,2.589071,0.007853
2026-01-01,SYS_084,AST_B027A540,8.252556,0.005198
2026-01-01,SYS_085,AST_362265C3,3.911932,0.014104
2026-01-01,SYS_086,AST_AB8D2CF4,2.207753,0.005063
2026-01-01,SYS_087,AST_ED47E0D6,3.996693,0.005508
2026-01-01,SYS_088,AST_B43A3C96,2.361779,0.00951
2026-01-01,SYS_089,AST_B690C7AF,4.933379,0.030265
2026-01-01,SYS_090,AST_8B00CCEE,2.768831,0.003658
2026-01-01,SYS_091,AST_DD5120FE,1.334244,0.00146
2026-01-01,SYS_092,AST_A1784173,4.558075,0.007847
2026-01-01,SYS_093,AST_11D1C743,2.232364,0.003601
2026-01-01,SYS_094,AST_0180B702,2.984748,0.005783
2026-01-01,SYS_095,AST_D05C72AA,3.665468,0.007027
2026-01-01,SYS_096,AST_1893FE51,3.762553,0.006349
2026-01-01,SYS_097,AST_FA2A9157,6.76881,0.006652
2026-01-01,SYS_098,AST_4C366085,2.096129,0.007307
2026-01-01,SYS_099,AST_62D07545,3.442649,0.008646
2026-01-01,SYS_100,AST_0C6FEB61,2.407404,0.003389
2026-01-01,SYS_101,AST_8AEE8F28,2.762539,0.001759
2026-01-01,SYS_102,AST_61540A62,1.994327,0.003838
2026-01-01,SYS_103,AST_F686EF11,3.045766,0.006177
2026-01-01,SYS_104,AST_8808D6E8,1.905406,0.002748
2026-01-01,SYS_105,AST_3B928935,2.448589,0.006539
2026-01-01,SYS_106,AST_8B35CEDB,2.577112,0.0035
2026-01-01,SYS_107,AST_D7063165,2.726459,0.007031
2026-01-01,SYS_108,AST_0DAD4E9F,3.006899,0.010064
2026-01-01,SYS_109,AST_7E185D2C,3.814046,0.011499
2026-01-01,SYS_110,AST_53580258,2.980073,0.01236
2026-01-01,SYS_111,AST_A82BE3A4,1.002508,0.002835
2026-01-01,SYS_112,AST_5A1B7CBA,2.787094,0.004897
2026-01-01,SYS_113,AST_8F2D9FC8,3.005016,0.006567
2026-01-01,SYS_114,AST_FD9500E2,2.137746,0.003344
2026-01-01,SYS_115,AST_641A4AAC,2.236454,0.003467
2026-01-01,SYS_116,AST_18FFC5A2,9.177176,0.008726
2026-01-01,SYS_117,AST_99D49091,2.356223,0.008374
2026-01-01,SYS_118,AST_C035943D,2.777845,0.004377
2026-01-01,SYS_119,AST_AA994217,1.780263,0.003803
2026-01-01,SYS_120,AST_DB56604D,1.647856,0.003043
2026-01-01,SYS_121,AST_72112F1D,5.95468,0.013486
2026-01-01,SYS_122,AST_494D1C55,5.263073,0.007267
2026-01-01,SYS_123,AST_E3437519,2.290169,0.005022
2026-01-01,SYS_124,AST_4920985C,1.160483,0.002632
2026-01-01,SYS_125,AST_342AA1AB,3.091355,0.01217
2026-01-01,SYS_126,AST_48D1B43A,3.420722,0.009105
2026-01-01,SYS_127,AST_4C7C3CF2,2.826624,0.01169
2026-01-01,SYS_128,AST_AE583E47,2.522405,0.004413
2026-01-01,SYS_129,AST_8A89E614,1.990665,0.001708
2026-01-01,SYS_130,AST_C4774B24,4.222026,0.003089
2026-01-01,SYS_131,AST_74CA1C60,2.179253,0.007089
2026-01-01,SYS_132,AST_ADDB4DF6,2.820887,0.003247
2026-01-01,SYS_133,AST_094FE12F,1.729451,0.003613
2026-01-01,SYS_134,AST_6B03F47D,3.44469,0.011993
2026-01-01,SYS_135,AST_E63EDF7E,3.333341,0.00568
2026-01-01,SYS_136,AST_B39CFEE3,3.714215,0.028793
2026-01-01,SYS_137,AST_177B020A,2.322984,0.00395
2026-01-01,SYS_138,AST_7105B557,0.960446,0.001204
2026-01-01,SYS_139,AST_4D31EFA7,1.875056,0.003272
2026-01-01,SYS_140,AST_0ABF27E8,0.626076,0.000436
2026-01-01,SYS_141,AST_10736A6E,2.568271,0.002636
2026-01-01,SYS_142,AST_A3201156,1.639296,0.00318
2026-01-01,SYS_143,AST_3D113987,4.239268,0.006627
2026-01-01,SYS_144,AST_8BCB0C52,2.212759,0.004455
2026-01-01,SYS_145,AST_8791D6B7,1.741533,0.00174
2026-01-01,SYS_146,AST_C2B16293,2.39779,0.004429
2026-01-01,SYS_147,AST_5699EB97,1.237315,0.00441
2026-01-01,SYS_148,AST_9AE5584E,1.483533,0.005059
2026-01-01,SYS_149,AST_FADBB2A1,3.196164,0.004856
2026-01-01,SYS_150,AST_06186A8F,2.787692,0.016976
2026-01-01,SYS_151,AST_3E883E68,3.648137,0.004494
2026-01-01,SYS_152,AST_9A0D6DF2,1.770518,0.008557
2026-01-01,SYS_153,AST_81F798ED,4.505722,0.010139
2026-01-01,SYS_154,AST_57C9CAF9,3.174515,0.009052
2026-01-01,SYS_155,AST_7B46A6AE,4.10847,0.005791
2026-01-01,SYS_156,AST_6680524D,3.774318,0.016056
2026-01-01,SYS_157,AST_BD1B4917,3.363238,0.002925
2026-01-01,SYS_158,AST_B26D0E2F,2.382774,0.004397
2026-01-01,SYS_159,AST_4F7B551A,1.989552,0.007272
2026-01-01,SYS_160,AST_4B1F71B2,3.766972,0.004433
2026-01-01,SYS_161,AST_4D0E4E8C,5.087359,0.012898
2026-01-01,SYS_162,AST_C5A039AE,2.85423,0.007105
2026-01-01,SYS_163,AST_F20B2AD2,7.253586,0.018713
2026-01-01,SYS_164,AST_27DE4A7E,4.43978,0.012456
2026-01-01,SYS_165,AST_70A1C411,3.74579,0.006333
2026-01-01,SYS_166,AST_1D67B7FE,2.820772,0.003997
2026-01-01,SYS_167,AST_F748322B,1.956593,0.004137
2026-01-01,SYS_168,AST_A96ADCE8,0.999235,0.0058
2026-01-01,SYS_169,AST_AB37D550,3.223294,0.003174
2026-01-01,SYS_170,AST_25E6ED38,2.14798,0.002663
2026-01-01,SYS_171,AST_F67C1587,4.502658,0.023945
2026-01-01,SYS_172,AST_F6D5E9AD,2.481298,0.002531
2026-01-01,SYS_173,AST_A1F77516,6.473516,0.018361
2026-01-01,SYS_174,AST_6871DD7F,1.380426,0.004903
2026-01-01,SYS_175,AST_462DBA21,2.374005,0.008808
2026-01-01,SYS_176,AST_57F8E642,4.65966,0.007427
2026-01-01,SYS_177,AST_F85B3C92,2.103073,0.001891
2026-01-01,SYS_178,AST_11A478D1,3.508944,0.008191
2026-01-01,SYS_179,AST_CC0A99C0,4.067533,0.011559
2026-01-01,SYS_180,AST_71909D6B,5.043763,0.013953
2026-01-01,SYS_181,AST_2FB8A717,2.593222,0.003788
2026-01-01,SYS_182,AST_C6BE83A4,3.078741,0.002877
2026-01-01,SYS_183,AST_18E697AB,2.669056,0.011303
2026-01-01,SYS_184,AST_3ABB844B,1.493805,0.001601
2026-01-01,SYS_185,AST_5CF1BB9F,4.172839,0.004173
2026-01-01,SYS_186,AST_30EDF757,2.988203,0.004462
2026-01-01,SYS_187,AST_B5F2F180,1.890317,0.009404
2026-01-01,SYS_188,AST_DF83B274,2.120871,0.003397
2026-01-01,SYS_189,AST_D4BB04C1,5.925682,0.028143
2026-01-01,SYS_190,AST_5541B8F6,3.400234,0.005648
2026-01-01,SYS_191,AST_73C28EA6,2.898902,0.01055
2026-01-01,SYS_192,AST_CE5080EB,3.28218,0.007839
2026-01-01,SYS_193,AST_82611055,1.827056,0.008647
2026-01-01,SYS_194,AST_084275E4,5.298277,0.034625
2026-01-01,SYS_195,AST_12138D44,3.81053,0.005403
2026-01-01,SYS_196,AST_C7FB1405,3.304548,0.00798
2026-01-01,SYS_197,AST_7B53A622,3.690763,0.004609
2026-01-01,SYS_198,AST_DF0D8143,2.027569,0.007715
2026-01-01,SYS_199,AST_EB8F5C56,1.751708,0.003174
2026-01-02,SYS_000,AST_FBF330ED,1.297104,0.005536
2026-01-02,SYS_001,AST_95CFC08A,4.608826,0.005413
2026-01-02,SYS_002,AST_D9DC9CF1,1.849487,0.001171
2026-01-02,SYS_003,AST_7683D3F8,2.150372,0.002866
2026-01-02,SYS_004,AST_E3BB09B0,2.184591,0.003084
2026-01-02,SYS_005,AST_7AB88884,3.088627,0.002136
2026-01-02,SYS_006,AST_E249157B,1.632026,0.00091
2026-01-02,SYS_007,AST_D431CA27,2.528538,0.009832
2026-01-02,SYS_008,AST_DE413253,5.205376,0.011137
2026-01-02,SYS_009,AST_182DCC61,2.954652,0.005979
2026-01-02,SYS_010,AST_8388ABDD,3.377934,0.011378
2026-01-02,SYS_011,AST_A0EE8581,6.766781,0.011896
2026-01-02,SYS_012,AST_3C042C86,2.147341,0.006171
2026-01-02,SYS_013,AST_686CD570,4.421336,0.01731
2026-01-02,SYS_014,AST_6AA5673F,3.132035,0.009269
2026-01-02,SYS_015,AST_FCBE6B6B,3.645232,0.011036
2026-01-02,SYS_016,AST_B97C7FF3,3.017095,0.007092
2026-01-02,SYS_017,AST_A38EC274,2.408428,0.002376
2026-01-02,SYS_018,AST_1D5B34FE,2.562003,0.008828
2026-01-02,SYS_019,AST_A2659BA7,5.035885,0.01054
2026-01-02,SYS_020,AST_A3EFBD2F,6.438536,0.014196
2026-01-02,SYS_021,AST_D52B2838,1.819322,0.005372
2026-01-02,SYS_022,AST_618CB16A,1.927496,0.004297
2026-01-02,SYS_023,AST_76031ACF,2.031303,0.016011
2026-01-02,SYS_024,AST_B4F586D0,2.4248,0.009044
2026-01-02,SYS_025,AST_6B5DB20C,1.76699,0.003727
2026-01-02,SYS_026,AST_6DE321F1,5.006459,0.014206
2026-01-02,SYS_027,AST_E5156798,2.342403,0.006932
2026-01-02,SYS_028,AST_BDF50FB3,1.864788,0.002726
2026-01-02,SYS_029,AST_B89570A7,3.037579,0.009866
2026-01-02,SYS_030,AST_3566E90D,1.49941,0.00315
2026-01-02,SYS_031,AST_CC4CA361,7.822485,0.011438
2026-01-02,SYS_032,AST_C6611059,1.71858,0.002924
2026-01-02,SYS_033,AST_79CDAF02,5.054153,0.006142
2026-01-02,SYS_034,AST_88E26ED8,4.108463,0.008479
2026-01-02,SYS_035,AST_D8A848C2,1.850268,0.00666
2026-01-02,SYS_036,AST_3E1B9AFC,3.981576,0.008183
2026-01-02,SYS_037,AST_ABD0D48E,2.398311,0.00319
2026-01-02,SYS_038,AST_9CB3E137,3.599944,0.008158
2026-01-02,SYS_039,AST_3272C4A1,2.416525,0.005485
2026-01-02,SYS_040,AST_A08ECEF8,1.377232,0.001698
2026-01-02,SYS_041,AST_1AAF5310,1.216213,0.002432
2026-01-02,SYS_042,AST_B568244D,1.027556,0.001326
2026-01-02,SYS_043,AST_0156426D,1.896432,0.003396
2026-01-02,SYS_044,AST_2CDF7154,1.120444,0.000963
2026-01-02,SYS_045,AST_2616CDB7,3.760403,0.026638
2026-01-02,SYS_046,AST_48F4C011,2.785586,0.005005
2026-01-02,SYS_047,AST_A130CD16,1.442542,0.004735
2026-01-02,SYS_048,AST_1D78C349,4.781159,0.016597
2026-01-02,SYS_049,AST_0C241693,3.244778,0.00853
2026-01-02,SYS_050,AST_DE5C366D,2.749534,0.007966
2026-01-02,SYS_051,AST_4FF55DAA,2.662588,0.011836
2026-01-02,SYS_052,AST_86C76A74,3.904495,0.006649
2026-01-02,SYS_053,AST_42D22198,2.252943,0.010087
2026-01-02,SYS_054,AST_8E1BF026,4.593569,0.010087
2026-01-02,SYS_055,AST_AFFB6DE6,1.791634,0.004649
2026-01-02,SYS_056,AST_ED887951,2.892259,0.004204
2026-01-02,SYS_057,AST_82DF3FB7,2.177324,0.004421
2026-01-02,SYS_058,AST_04B347DD,2.22287,0.00386
2026-01-02,SYS_059,AST_C644E1B6,4.229489,0.017835
2026-01-02,SYS_060,AST_59181FE3,4.566363,0.02412
2026-01-02,SYS_061,AST_D932504E,3.494302,0.011195
2026-01-02,SYS_062,AST_68867D96,2.847715,0.019137
2026-01-02,SYS_063,AST_B04E572A,1.674294,0.004571
2026-01-02,SYS_064,AST_C84FD08E,1.919546,0.002522
2026-01-02,SYS_065,AST_0CD81E12,1.497928,0.006794
2026-01-02,SYS_066,AST_B679A4B2,8.498871,0.01873
2026-01-02,SYS_067,AST_BAC857EE,3.145769,0.015794
2026-01-02,SYS_068,AST_4F92952F,2.861912,0.002797
2026-01-02,SYS_069,AST_7178B12C,4.468864,0.011731
2026-01-02,SYS_070,AST_61C41EF7,3.51529,0.006526
2026-01-02,SYS_071,AST_EF8BB3C3,7.148966,0.014003
2026-01-02,SYS_072,AST_1CB1C3B7,2.519801,0.006122
2026-01-02,SYS_073,AST_5881252F,2.509722,0.00651
2026-01-02,SYS_074,AST_49234723,1.082814,0.004327
2026-01-02,SYS_075,AST_DEC87001,2.816923,0.007589
2026-01-02,SYS_076,AST_7341D89D,1.550571,0.002635
2026-01-02,SYS_077,AST_C8989699,3.406706,0.010972
2026-01-02,SYS_078,AST_DA59A67D,1.595424,0.005635
2026-01-02,SYS_079,AST_292CA011,3.527985,0.006822
2026-01-02,SYS_080,AST_10D3B87D,2.76213,0.01112
2026-01-02,SYS_081,AST_EE25DFDE,1.088852,0.012377
2026-01-02,SYS_082,AST_02FFD22C,3.03488,0.007749
2026-01-02,SYS_083,AST_2C32C40A,2.870948,0.00717
2026-01-02,SYS_084,AST_B027A540,1.065052,0.002051
2026-01-02,SYS_085,AST_362265C3,2.145413,0.005262
2026-01-02,SYS_086,AST_AB8D2CF4,3.453208,0.00883
2026-01-02,SYS_087,AST_ED47E0D6,4.181711,0.007831
2026-01-02,SYS_088,AST_B43A3C96,2.487565,0.006171
2026-01-02,SYS_089,AST_B690C7AF,3.299016,0.010813
2026-01-02,SYS_090,AST_8B00CCEE,2.234781,0.003353
2026-01-02,SYS_091,AST_DD5120FE,4.407078,0.005889
2026-01-02,SYS_092,AST_A1784173,2.277631,0.006173
2026-01-02,SYS_093,AST_11D1C743,2.146397,0.00366
2026-01-02,SYS_094,AST_0180B702,4.368067,0.00877
2026-01-02,SYS_095,AST_D05C72AA,7.981286,0.013253
2026-01-02,SYS_096,AST_1893FE51,2.795223,0.0099
2026-01-02,SYS_097,AST_FA2A9157,3.249658,0.007731
2026-01-02,SYS_098,AST_4C366085,2.253806,0.007298
2026-01-02,SYS_099,AST_62D07545,4.560741,0.004838
2026-01-02,SYS_100,AST_0C6FEB61,5.381404,0.00242
2026-01-02,SYS_101,AST_8AEE8F28,4.939202,0.011642
2026-01-02,SYS_102,AST_61540A62,1.591281,0.001746
2026-01-02,SYS_103,AST_F686EF11,2.566541,0.008163
2026-01-02,SYS_104,AST_8808D6E8,2.801423,0.003189
2026-01-02,SYS_105,AST_3B928935,7.204508,0.017243
2026-01-02,SYS_106,AST_8B35CEDB,5.763736,0.028658
2026-01-02,SYS_107,AST_D7063165,9.940497,0.051344
2026-01-02,SYS_108,AST_0DAD4E9F,1.178953,0.001831
2026-01-02,SYS_109,AST_7E185D2C,4.207913,0.008048
2026-01-02,SYS_110,AST_53580258,7.239044,0.070612
2026-01-02,SYS_111,AST_A82BE3A4,4.477143,0.007478
2026-01-02,SYS_112,AST_5A1B7CBA,3.89859,0.012751
2026-01-02,SYS_113,AST_8F2D9FC8,3.111667,0.00415
2026-01-02,SYS_114,AST_FD9500E2,3.131879,0.003134
2026-01-02,SYS_115,AST_641A4AAC,3.296839,0.003783
2026-01-02,SYS_116,AST_18FFC5A2,1.04032,0.006474
2026-01-02,SYS_117,AST_99D49091,3.741991,0.015635
2026-01-02,SYS_118,AST_C035943D,2.258825,0.012735
2026-01-02,SYS_119,AST_AA994217,4.402919,0.008153
2026-01-02,SYS_120,AST_DB56604D,5.39777,0.023828
2026-01-02,SYS_121,AST_72112F1D,1.660601,0.002708
2026-01-02,SYS_122,AST_494D1C55,1.562636,0.002418
2026-01-02,SYS_123,AST_E3437519,1.851434,0.004093
2026-01-02,SYS_124,AST_4920985C,3.795094,0.009574
2026-01-02,SYS_125,AST_342AA1AB,3.858521,0.002925
2026-01-02,SYS_126,AST_48D1B43A,1.544266,0.004718
2026-01-02,SYS_127,AST_4C7C3CF2,2.836216,0.006489
2026-01-02,SYS_128,AST_AE583E47,4.130338,0.028083
2026-01-02,SYS_129,AST_8A89E614,4.828243,0.011487
2026-01-02,SYS_130,AST_C4774B24,1.315033,0.000996
2026-01-02,SYS_131,AST_74CA1C60,3.282658,0.014398
2026-01-02,SYS_132,AST_ADDB4DF6,4.353439,0.008917
2026-01-02,SYS_133,AST_094FE12F,1.685653,0.002915
2026-01-02,SYS_134,AST_6B03F47D,2.828272,0.003771
2026-01-02,SYS_135,AST_E63EDF7E,2.574054,0.005415
2026-01-02,SYS_136,AST_B39CFEE3,1.578571,0.0098
2026-01-02,SYS_137,AST_177B020A,0.919643,0.001272
2026-01-02,SYS_138,AST_7105B557,3.690264,0.007278
2026-01-02,SYS_139,AST_4D31EFA7,1.848326,0.002087
2026-01-02,SYS_140,AST_0ABF27E8,2.542667,0.005553
2026-01-02,SYS_141,AST_10736A6E,1.541667,0.002166
2026-01-02,SYS_142,AST_A3201156,1.98781,0.001564
2026-01-02,SYS_143,AST_3D113987,3.731228,0.02766
2026-01-02,SYS_144,AST_8BCB0C52,4.930471,0.011424
2026-01-02,SYS_145,AST_8791D6B7,1.807121,0.007299
2026-01-02,SYS_146,AST_C2B16293,2.968313,0.007483
2026-01-02,SYS_147,AST_5699EB97,2.23939,0.002096
2026-01-02,SYS_148,AST_9AE5584E,3.527636,0.021696
2026-01-02,SYS_149,AST_FADBB2A1,2.25069,0.009503
2026-01-02,SYS_150,AST_06186A8F,1.944644,0.008747
2026-01-02,SYS_151,AST_3E883E68,3.154189,0.003957
2026-01-02,SYS_152,AST_9A0D6DF2,2.130608,0.008278
2026-01-02,SYS_153,AST_81F798ED,3.815259,0.00945
2026-01-02,SYS_154,AST_57C9CAF9,2.228676,0.008805
2026-01-02,SYS_155,AST_7B46A6AE,3.367376,0.008134
2026-01-02,SYS_156,AST_6680524D,2.886093,0.007389
2026-01-02,SYS_157,AST_BD1B4917,3.371197,0.006849
2026-01-02,SYS_158,AST_B26D0E2F,3.02258,0.005866
2026-01-02,SYS_159,AST_4F7B551A,3.207316,0.002703
2026-01-02,SYS_160,AST_4B1F71B2,3.030587,0.003676
2026-01-02,SYS_161,AST_4D0E4E8C,3.802349,0.01198
2026-01-02,SYS_162,AST_C5A039AE,2.666669,0.01723
2026-01-02,SYS_163,AST_F20B2AD2,1.878871,0.002654
2026-01-02,SYS_164,AST_27DE4A7E,3.449643,0.011306
2026-01-02,SYS_165,AST_70A1C411,1.741635,0.021508
2026-01-02,SYS_166,AST_1D67B7FE,2.46348,0.010339
2026-01-02,SYS_167,AST_F748322B,2.82949,0.012239
2026-01-02,SYS_168,AST_A96ADCE8,3.202672,0.006452
2026-01-02,SYS_169,AST_AB37D550,4.738468,0.010096
2026-01-02,SYS_170,AST_25E6ED38,2.736979,0.006557
2026-01-02,SYS_171,AST_F67C1587,2.066708,0.012253
2026-01-02,SYS_172,AST_F6D5E9AD,1.643665,0.002867
2026-01-02,SYS_173,AST_A1F77516,1.910458,0.004463
2026-01-02,SYS_174,AST_6871DD7F,2.445334,0.002378
2026-01-02,SYS_175,AST_462DBA21,3.039358,0.006226
2026-01-02,SYS_176,AST_57F8E642,2.069983,0.005848
2026-01-02,SYS_177,AST_F85B3C92,1.950982,0.003005
2026-01-02,SYS_178,AST_11A478D1,4.613743,0.011028
2026-01-02,SYS_179,AST_CC0A99C0,4.777506,0.006929
2026-01-02,SYS_180,AST_71909D6B,1.282314,0.001609
2026-01-02,SYS_181,AST_2FB8A717,4.805349,0.005597
2026-01-02,SYS_182,AST_C6BE83A4,3.137647,0.015145
2026-01-02,SYS_183,AST_18E697AB,3.547839,0.010423
2026-01-02,SYS_184,AST_3ABB844B,5.59491,0.022877
2026-01-02,SYS_185,AST_5CF1BB9F,2.441778,0.01005
2026-01-02,SYS_186,AST_30EDF757,2.990819,0.006582
2026-01-02,SYS_187,AST_B5F2F180,2.170624,0.003681
2026-01-02,SYS_188,AST_DF83B274,3.688665,0.005559
2026-01-02,SYS_189,AST_D4BB04C1,1.398808,0.002972
2026-01-02,SYS_190,AST_5541B8F6,2.931068,0.010839
2026-01-02,SYS_191,AST_73C28EA6,2.820942,0.002565
2026-01-02,SYS_192,AST_CE5080EB,3.157129,0.009075
2026-01-02,SYS_193,AST_82611055,3.861945,0.010625
2026-01-02,SYS_194,AST_084275E4,2.275336,0.003713
2026-01-02,SYS_195,AST_12138D44,1.229274,0.002727
2026-01-02,SYS_196,AST_C7FB1405,5.154663,0.012017
2026-01-02,SYS_197,AST_7B53A622,3.20294,0.005295
2026-01-02,SYS_198,AST_DF0D8143,3.027678,0.00515
2026-01-02,SYS_199,AST_EB8F5C56,1.58892,0.00243
2026-01-03,SYS_000,AST_FBF330ED,2.999912,0.009415
2026-01-03,SYS_001,AST_95CFC08A,2.555809,0.00682
2026-01-03,SYS_002,AST_D9DC9CF1,6.025528,0.041572
2026-01-03,SYS_003,AST_7683D3F8,3.518827,0.010221
2026-01-03,SYS_004,AST_E3BB09B0,2.777801,0.010075
2026-01-03,SYS_005,AST_7AB88884,2.20983,0.006086
2026-01-03,SYS_006,AST_E249157B,1.012871,0.001748
2026-01-03,SYS_007,AST_D431CA27,2.648722,0.002516
2026-01-03,SYS_008,AST_DE413253,2.639063,0.005967
2026-01-03,SYS_009,AST_182DCC61,2.566955,0.011007
2026-01-03,SYS_010,AST_8388ABDD,1.302674,0.002049
2026-01-03,SYS_011,AST_A0EE8581,3.347242,0.010104
2026-01-03,SYS_012,AST_3C042C86,7.167155,0.006876
2026-01-03,SYS_013,AST_686CD570,3.582723,0.008214
2026-01-03,SYS_014,AST_6AA5673F,3.724455,0.003278
2026-01-03,SYS_015,AST_FCBE6B6B,2.357608,0.005409
2026-01-03,SYS_016,AST_B97C7FF3,3.612898,0.008558
2026-01-03,SYS_017,AST_A38EC274,2.135107,0.003202
2026-01-03,SYS_018,AST_1D5B34FE,1.960996,0.003748
2026-01-03,SYS_019,AST_A2659BA7,1.811924,0.004331
2026-01-03,SYS_020,AST_A3EFBD2F,2.290417,0.006268
2026-01-03,SYS_021,AST_D52B2838,4.460356,0.020794
2026-01-03,SYS_022,AST_618CB16A,1.803533,0.00219
2026-01-03,SYS_023,AST_76031ACF,2.133706,0.002519
2026-01-03,SYS_024,AST_B4F586D0,2.510348,0.004795
2026-01-03,SYS_025,AST_6B5DB20C,4.446657,0.01648
