date,systeme_id,asset_id,age_jours,usure,disponible,usage,evenement
2026-01-01,SYS_089,AST_33EB50F5,0,0.01794,1,4.447322,EXPLOITATION
2026-01-01,SYS_090,AST_65285061,0,0.001112,1,2.259381,EXPLOITATION
2026-01-01,SYS_091,AST_06D0762B,0,0.004774,1,1.878746,EXPLOITATION
2026-01-01,SYS_092,AST_9BD33CB2,0,0.002123,1,3.785382,EXPLOITATION
2026-01-01,SYS_093,AST_F96483C1,0,0.023421,1,7.261244,EXPLOITATION
2026-01-01,SYS_094,AST_BDC9F5DC,0,0.008489,1,4.118786,EXPLOITATION
2026-01-01,SYS_095,AST_70F28220,0,0.001879,1,1.353476,EXPLOITATION
2026-01-01,SYS_096,AST_59BAD82B,0,0.008614,1,2.833611,EXPLOITATION
2026-01-01,SYS_097,AST_D460A1FE,0,0.002961,1,2.146328,EXPLOITATION
2026-01-01,SYS_098,AST_66843B83,0,0.004492,1,3.05391,EXPLOITATION
2026-01-01,SYS_099,AST_92DC088A,0,0.003758,1,2.791353,EXPLOITATION
2026-01-01,SYS_100,AST_B3B6FD29,0,0.007497,1,2.818805,EXPLOITATION
2026-01-01,SYS_101,AST_9B4C33A1,0,0.006305,1,2.571982,EXPLOITATION
2026-01-01,SYS_102,AST_43A0B4F8,0,0.018618,1,5.217155,EXPLOITATION
2026-01-01,SYS_103,AST_1E101C6C,0,0.003045,1,3.02101,EXPLOITATION
2026-01-01,SYS_104,AST_461DCB25,0,0.013984,1,4.565636,EXPLOITATION
2026-01-01,SYS_105,AST_E1D10B0D,0,0.00336,1,2.538184,EXPLOITATION
2026-01-01,SYS_106,AST_343D0DD9,0,0.005252,1,2.042306,EXPLOITATION
2026-01-01,SYS_107,AST_67AA0F31,0,0.004115,1,2.47423,EXPLOITATION
2026-01-01,SYS_108,AST_49DECD0F,0,0.016061,1,3.621976,EXPLOITATION
2026-01-01,SYS_109,AST_870B8A45,0,0.011784,1,4.866516,EXPLOITATION
2026-01-01,SYS_110,AST_26B1A316,0,0.006944,1,1.872953,EXPLOITATION
2026-01-01,SYS_111,AST_044BBD5B,0,0.002303,1,1.070908,EXPLOITATION
2026-01-01,SYS_112,AST_0169286F,0,0.002499,1,1.454378,EXPLOITATION
2026-01-01,SYS_113,AST_A448A25A,0,0.030003,1,8.842816,EXPLOITATION
2026-01-01,SYS_114,AST_183368BB,0,0.010782,1,4.024592,EXPLOITATION
2026-01-01,SYS_115,AST_0B99410C,0,0.002235,1,1.675393,EXPLOITATION
2026-01-01,SYS_116,AST_C8F4EC0B,0,0.007343,1,1.770178,EXPLOITATION
2026-01-01,SYS_117,AST_A939E0BD,0,0.009955,1,2.19989,EXPLOITATION
2026-01-01,SYS_118,AST_5ED04620,0,0.003893,1,2.874964,EXPLOITATION
2026-01-01,SYS_119,AST_9AF34E7D,0,0.004702,1,4.068912,EXPLOITATION
2026-01-01,SYS_120,AST_34C8A71D,0,0.005707,1,2.320258,EXPLOITATION
2026-01-01,SYS_121,AST_CC73101A,0,0.013146,1,2.967305,EXPLOITATION
2026-01-01,SYS_122,AST_0DC378F4,0,0.014766,1,4.531985,EXPLOITATION
2026-01-01,SYS_123,AST_2D9C1B12,0,0.000922,1,1.749139,EXPLOITATION
2026-01-01,SYS_124,AST_4A61EA69,0,0.000757,1,1.194147,EXPLOITATION
2026-01-01,SYS_125,AST_019393DB,0,0.005207,1,3.838399,EXPLOITATION
2026-01-01,SYS_126,AST_60626D57,0,0.006118,1,2.692868,EXPLOITATION
2026-01-01,SYS_127,AST_4BD04660,0,0.00505,1,2.890869,EXPLOITATION
2026-01-01,SYS_128,AST_2C9B42C9,0,0.013744,1,2.922144,EXPLOITATION
2026-01-01,SYS_129,AST_A056C7A6,0,0.004477,1,2.092791,EXPLOITATION
2026-01-01,SYS_130,AST_3657CFD9,0,0.01873,1,4.638044,EXPLOITATION
2026-01-01,SYS_131,AST_66029EC9,0,0.004052,1,2.411384,EXPLOITATION
2026-01-01,SYS_132,AST_4928265C,0,0.001656,1,1.26517,EXPLOITATION
2026-01-01,SYS_133,AST_8E319D44,0,0.004941,1,4.252209,EXPLOITATION
2026-01-01,SYS_134,AST_5F9B8EC8,0,0.002907,1,3.805915,EXPLOITATION
2026-01-01,SYS_135,AST_787940AC,0,0.007526,1,2.358226,EXPLOITATION
2026-01-01,SYS_136,AST_D354652F,0,0.004398,1,1.516478,EXPLOITATION
2026-01-01,SYS_137,AST_E013914E,0,0.006282,1,3.070166,EXPLOITATION
2026-01-01,SYS_138,AST_81798ABF,0,0.002557,1,1.693914,EXPLOITATION
2026-01-01,SYS_139,AST_DE799A2B,0,0.008117,1,2.514514,EXPLOITATION
2026-01-01,SYS_140,AST_6C43486A,0,0.006737,1,2.672477,EXPLOITATION
2026-01-01,SYS_141,AST_0B1DA9ED,0,0.008427,1,3.216726,EXPLOITATION
2026-01-01,SYS_142,AST_1465A423,0,0.002087,1,2.647563,EXPLOITATION
2026-01-01,SYS_143,AST_6F761386,0,0.006082,1,1.986279,EXPLOITATION
2026-01-01,SYS_144,AST_C9BC982C,0,0.043724,1,5.813242,EXPLOITATION
2026-01-01,SYS_145,AST_995A02D6,0,0.00594,1,2.088021,EXPLOITATION
2026-01-01,SYS_146,AST_BDF51D3C,0,0.002195,1,1.452989,EXPLOITATION
2026-01-01,SYS_147,AST_ED79DE50,0,0.003431,1,5.905247,EXPLOITATION
2026-01-01,SYS_148,AST_526E3DB8,0,0.012511,1,6.914169,EXPLOITATION
2026-01-01,SYS_149,AST_DD4E05B3,0,0.025186,1,7.449337,EXPLOITATION
2026-01-01,SYS_150,AST_72D84ED0,0,0.007766,1,2.443213,EXPLOITATION
2026-01-01,SYS_151,AST_4626C6A3,0,0.019002,1,5.345793,EXPLOITATION
2026-01-01,SYS_152,AST_792D2D41,0,0.003137,1,2.099965,EXPLOITATION
2026-01-01,SYS_153,AST_01DD3D9D,0,0.003898,1,2.438532,EXPLOITATION
2026-01-01,SYS_154,AST_7792A1B5,0,0.005339,1,2.527095,EXPLOITATION
2026-01-01,SYS_155,AST_577FB274,0,0.001118,1,1.532529,EXPLOITATION
2026-01-01,SYS_156,AST_D66363EA,0,0.022037,1,12.797287,EXPLOITATION
2026-01-01,SYS_157,AST_71299468,0,0.00734,1,2.450616,EXPLOITATION
2026-01-01,SYS_158,AST_5E5F6C5E,0,0.00348,1,3.642582,EXPLOITATION
2026-01-01,SYS_159,AST_2769309A,0,0.006256,1,3.51902,EXPLOITATION
2026-01-01,SYS_160,AST_57641A8D,0,0.003205,1,1.983216,EXPLOITATION
2026-01-01,SYS_161,AST_08431E3E,0,0.006407,1,3.646468,EXPLOITATION
2026-01-01,SYS_162,AST_222600B4,0,0.013482,1,4.02993,EXPLOITATION
2026-01-01,SYS_163,AST_1D91BE2D,0,0.006315,1,2.749641,EXPLOITATION
2026-01-01,SYS_164,AST_75536AFE,0,0.005827,1,2.802624,EXPLOITATION
2026-01-01,SYS_165,AST_3D5CA9E8,0,0.005997,1,2.501289,EXPLOITATION
2026-01-01,SYS_166,AST_6FFA766E,0,0.007731,1,3.412571,EXPLOITATION
2026-01-01,SYS_167,AST_7C4B04B2,0,0.031636,1,5.930988,EXPLOITATION
2026-01-01,SYS_168,AST_5B60B7CF,0,0.004214,1,2.589655,EXPLOITATION
2026-01-01,SYS_169,AST_17871AF6,0,0.004344,1,1.575692,EXPLOITATION
2026-01-01,SYS_170,AST_161B7912,0,0.012105,1,4.676405,EXPLOITATION
2026-01-01,SYS_171,AST_3869ADA2,0,0.006949,1,1.731238,EXPLOITATION
2026-01-01,SYS_172,AST_79586B97,0,0.007228,1,3.063497,EXPLOITATION
2026-01-01,SYS_173,AST_54DAF684,0,0.007703,1,2.141031,EXPLOITATION
2026-01-01,SYS_174,AST_4E532276,0,0.017103,1,3.657338,EXPLOITATION
2026-01-01,SYS_175,AST_13574774,0,0.002998,1,3.846627,EXPLOITATION
2026-01-01,SYS_176,AST_FC1E27AE,0,0.010118,1,5.250844,EXPLOITATION
2026-01-01,SYS_177,AST_FD8D51D8,0,0.003151,1,1.86069,EXPLOITATION
2026-01-01,SYS_178,AST_6C4C67EF,0,0.00411,1,4.45596,EXPLOITATION
2026-01-01,SYS_179,AST_0F03A6B7,0,0.003388,1,1.615396,EXPLOITATION
2026-01-01,SYS_180,AST_ECD84443,0,0.006652,1,3.394277,EXPLOITATION
2026-01-01,SYS_181,AST_202F8C6C,0,0.002786,1,2.635304,EXPLOITATION
2026-01-01,SYS_182,AST_E248E932,0,0.003201,1,2.099328,EXPLOITATION
2026-01-01,SYS_183,AST_75F9ABF8,0,0.005028,1,3.425805,EXPLOITATION
2026-01-01,SYS_184,AST_777823C0,0,0.009408,1,3.117701,EXPLOITATION
2026-01-01,SYS_185,AST_2D5D53AA,0,0.007112,1,1.571765,EXPLOITATION
2026-01-01,SYS_186,AST_B563FA5A,0,0.009901,1,3.863029,EXPLOITATION
2026-01-01,SYS_187,AST_467777F6,0,0.003873,1,2.177649,EXPLOITATION
2026-01-01,SYS_188,AST_3A3CCCC4,0,0.00573,1,1.479885,EXPLOITATION
2026-01-01,SYS_189,AST_104A7D05,0,0.002244,1,2.141426,EXPLOITATION
2026-01-01,SYS_190,AST_9A68C5AE,0,0.011244,1,3.145258,EXPLOITATION
2026-01-01,SYS_191,AST_22974F49,0,0.021074,1,3.911976,EXPLOITATION
2026-01-01,SYS_192,AST_32172A9D,0,0.013661,1,5.518567,EXPLOITATION
2026-01-01,SYS_193,AST_25D168A5,0,0.004374,1,2.54978,EXPLOITATION
2026-01-01,SYS_194,AST_82243813,0,0.010684,1,2.081225,EXPLOITATION
2026-01-01,SYS_195,AST_E38A872D,0,0.004268,1,2.548261,EXPLOITATION
2026-01-01,SYS_196,AST_CBB5B3BD,0,0.002678,1,2.090177,EXPLOITATION
2026-01-01,SYS_197,AST_F70439D3,0,0.003759,1,1.942489,EXPLOITATION
2026-01-01,SYS_198,AST_42E9F215,0,0.002714,1,1.78592,EXPLOITATION
2026-01-01,SYS_199,AST_C2D28E97,0,0.009702,1,3.890437,EXPLOITATION
2026-01-02,SYS_000,AST_A3927809,1,0.018069,1,3.294872,EXPLOITATION
2026-01-02,SYS_001,AST_CE6BDAD7,1,0.020416,1,4.188193,EXPLOITATION
2026-01-02,SYS_002,AST_209A860D,1,0.013797,1,2.212306,EXPLOITATION
2026-01-02,SYS_003,AST_680DF7B7,1,0.036924,1,5.858035,EXPLOITATION
2026-01-02,SYS_004,AST_A8E1225C,1,0.028543,1,3.30524,EXPLOITATION
2026-01-02,SYS_005,AST_2FB236F2,1,0.020546,1,2.681287,EXPLOITATION
2026-01-02,SYS_006,AST_FC570854,1,0.032914,1,2.426373,EXPLOITATION
2026-01-02,SYS_007,AST_12CCDAFF,1,0.006017,1,2.197602,EXPLOITATION
2026-01-02,SYS_008,AST_C45E6D1A,1,0.013341,1,3.850375,EXPLOITATION
2026-01-02,SYS_009,AST_99BE6D36,1,0.016694,1,2.351217,EXPLOITATION
2026-01-02,SYS_010,AST_7042E21A,1,0.011263,1,2.241209,EXPLOITATION
2026-01-02,SYS_011,AST_94712B4B,1,0.01876,1,6.461046,EXPLOITATION
2026-01-02,SYS_012,AST_4C10F15D,1,0.023398,1,3.971677,EXPLOITATION
2026-01-02,SYS_013,AST_AB066D97,1,0.009437,1,1.675375,EXPLOITATION
2026-01-02,SYS_014,AST_B3593FC4,1,0.012028,1,2.412587,EXPLOITATION
2026-01-02,SYS_015,AST_DAD7EB79,1,0.037371,1,5.006527,EXPLOITATION
2026-01-02,SYS_016,AST_B9153615,1,0.015901,1,1.836174,EXPLOITATION
2026-01-02,SYS_017,AST_C92EA2C0,1,0.007831,1,3.624664,EXPLOITATION
2026-01-02,SYS_018,AST_AC714226,1,0.013732,1,3.941171,EXPLOITATION
2026-01-02,SYS_019,AST_0003332F,1,0.01762,1,1.489186,EXPLOITATION
2026-01-02,SYS_020,AST_D51C48EF,1,0.025433,1,5.90381,EXPLOITATION
2026-01-02,SYS_021,AST_5778DEB3,1,0.013533,1,3.054779,EXPLOITATION
2026-01-02,SYS_022,AST_CAF63ED1,1,0.012031,1,2.831576,EXPLOITATION
2026-01-02,SYS_023,AST_2F99F634,1,0.01167,1,1.73563,EXPLOITATION
2026-01-02,SYS_024,AST_A8A455F9,1,0.010148,1,2.374313,EXPLOITATION
2026-01-02,SYS_025,AST_EF72C3BD,1,0.019149,1,4.065391,EXPLOITATION
2026-01-02,SYS_026,AST_23763E33,1,0.022332,1,2.595452,EXPLOITATION
2026-01-02,SYS_027,AST_73588D52,1,0.027874,1,1.256191,EXPLOITATION
2026-01-02,SYS_028,AST_4E19BF85,1,0.008047,1,4.148283,EXPLOITATION
2026-01-02,SYS_029,AST_5F0C1997,1,0.014531,1,2.702472,EXPLOITATION
2026-01-02,SYS_030,AST_97F59D91,1,0.015606,1,3.288152,EXPLOITATION
2026-01-02,SYS_031,AST_04247E08,1,0.028686,1,2.339563,EXPLOITATION
2026-01-02,SYS_032,AST_A054240D,1,0.012134,1,2.26177,EXPLOITATION
2026-01-02,SYS_033,AST_76080EEF,1,0.022277,1,3.211488,EXPLOITATION
2026-01-02,SYS_034,AST_2E64DC5D,1,0.006644,1,1.34618,EXPLOITATION
2026-01-02,SYS_035,AST_63737B23,1,0.023335,1,3.500116,EXPLOITATION
2026-01-02,SYS_036,AST_44929F98,1,0.008662,1,3.068777,EXPLOITATION
2026-01-02,SYS_037,AST_E56AF87A,1,0.010182,1,2.715011,EXPLOITATION
2026-01-02,SYS_038,AST_F2406AEE,1,0.017643,1,2.697316,EXPLOITATION
2026-01-02,SYS_039,AST_FFAACDF7,1,0.022349,1,2.594901,EXPLOITATION
2026-01-02,SYS_040,AST_1213DDD2,1,0.009001,1,2.396559,EXPLOITATION
2026-01-02,SYS_041,AST_64663930,1,0.017505,1,4.550664,EXPLOITATION
2026-01-02,SYS_042,AST_39CD3654,1,0.025312,1,1.623474,EXPLOITATION
2026-01-02,SYS_043,AST_8206A665,1,0.043931,1,3.881559,EXPLOITATION
2026-01-02,SYS_044,AST_C1CE19B1,1,0.007556,1,2.409151,EXPLOITATION
2026-01-02,SYS_045,AST_FBD91CA1,1,0.021336,1,3.10162,EXPLOITATION
2026-01-02,SYS_046,AST_D407BD29,1,0.010647,1,1.97256,EXPLOITATION
2026-01-02,SYS_047,AST_4EEE04B0,1,0.019009,1,3.882048,EXPLOITATION
2026-01-02,SYS_048,AST_9C47E08B,1,0.010861,1,1.96152,EXPLOITATION
2026-01-02,SYS_049,AST_482C2E0B,1,0.015546,1,1.243271,EXPLOITATION
2026-01-02,SYS_050,AST_39BC9634,1,0.021598,1,3.600315,EXPLOITATION
2026-01-02,SYS_051,AST_9CFB4F0F,1,0.025316,1,3.869971,EXPLOITATION
2026-01-02,SYS_052,AST_D9E690D6,1,0.009384,1,2.541077,EXPLOITATION
2026-01-02,SYS_053,AST_54AEB0D4,1,0.009501,1,1.482523,EXPLOITATION
2026-01-02,SYS_054,AST_526F36B6,1,0.007589,1,1.626247,EXPLOITATION
2026-01-02,SYS_055,AST_5EEB844E,1,0.008464,1,2.623913,EXPLOITATION
2026-01-02,SYS_056,AST_94F23DF7,1,0.006345,1,2.154317,EXPLOITATION
2026-01-02,SYS_057,AST_B88D3635,1,0.008855,1,1.476446,EXPLOITATION
2026-01-02,SYS_058,AST_148E0935,1,0.015615,1,5.446625,EXPLOITATION
2026-01-02,SYS_059,AST_FF024979,1,0.014318,1,6.383451,EXPLOITATION
2026-01-02,SYS_060,AST_05029969,1,0.017877,1,1.726954,EXPLOITATION
2026-01-02,SYS_061,AST_7E5B5E98,1,0.008013,1,2.27367,EXPLOITATION
2026-01-02,SYS_062,AST_40D328E5,1,0.011466,1,2.756452,EXPLOITATION
2026-01-02,SYS_063,AST_F89A49F1,1,0.007859,1,1.823328,EXPLOITATION
2026-01-02,SYS_064,AST_6763F995,1,0.007885,1,2.718453,EXPLOITATION
2026-01-02,SYS_065,AST_F48F103D,1,0.009365,1,2.498447,EXPLOITATION
2026-01-02,SYS_066,AST_67336A49,1,0.019363,1,3.538286,EXPLOITATION
2026-01-02,SYS_067,AST_B19DBC94,1,0.025144,1,3.4217,EXPLOITATION
2026-01-02,SYS_068,AST_98A79446,1,0.03642,1,6.259132,EXPLOITATION
2026-01-02,SYS_069,AST_680D6915,1,0.024174,1,4.503077,EXPLOITATION
2026-01-02,SYS_070,AST_3E01BD6C,1,0.014032,1,3.532263,EXPLOITATION
2026-01-02,SYS_071,AST_D1A7DCE5,1,0.011543,1,2.29448,EXPLOITATION
2026-01-02,SYS_072,AST_D177727F,1,0.009326,1,3.30077,EXPLOITATION
2026-01-02,SYS_073,AST_4ADFFABE,1,0.011015,1,3.539276,EXPLOITATION
2026-01-02,SYS_074,AST_55BFA293,1,0.014585,1,2.251266,EXPLOITATION
2026-01-02,SYS_075,AST_4E0C1DED,1,0.030936,1,3.985769,EXPLOITATION
2026-01-02,SYS_076,AST_25C679B7,1,0.004554,1,2.182025,EXPLOITATION
2026-01-02,SYS_077,AST_AFCE8249,1,0.006703,1,3.720592,EXPLOITATION
2026-01-02,SYS_078,AST_0C2756E6,1,0.009882,1,2.166073,EXPLOITATION
2026-01-02,SYS_079,AST_B607F3D7,1,0.003523,1,1.894695,EXPLOITATION
2026-01-02,SYS_080,AST_C02D62DE,1,0.010826,1,3.239887,EXPLOITATION
2026-01-02,SYS_081,AST_87767A88,1,0.010979,1,3.595116,EXPLOITATION
2026-01-02,SYS_082,AST_BB478D66,1,0.022836,1,3.275776,EXPLOITATION
2026-01-02,SYS_083,AST_D76B2ABC,1,0.017104,1,2.659805,EXPLOITATION
2026-01-02,SYS_084,AST_4E4B9ABB,1,0.015701,1,3.074418,EXPLOITATION
2026-01-02,SYS_085,AST_74F8264E,1,0.012754,1,5.137136,EXPLOITATION
2026-01-02,SYS_086,AST_B599C173,1,0.025843,1,2.903888,EXPLOITATION
2026-01-02,SYS_087,AST_B57D1BDF,1,0.006438,1,1.679452,EXPLOITATION
2026-01-02,SYS_088,AST_E5BE752B,1,0.028414,1,4.569214,EXPLOITATION
2026-01-02,SYS_089,AST_33EB50F5,1,0.025145,1,2.753621,EXPLOITATION
2026-01-02,SYS_090,AST_65285061,1,0.004744,1,2.268008,EXPLOITATION
2026-01-02,SYS_091,AST_06D0762B,1,0.020263,1,4.491215,EXPLOITATION
2026-01-02,SYS_092,AST_9BD33CB2,1,0.005317,1,1.776827,EXPLOITATION
2026-01-02,SYS_093,AST_F96483C1,1,0.027868,1,3.414624,EXPLOITATION
2026-01-02,SYS_094,AST_BDC9F5DC,1,0.016064,1,1.946334,EXPLOITATION
2026-01-02,SYS_095,AST_70F28220,1,0.00886,1,2.920709,EXPLOITATION
2026-01-02,SYS_096,AST_59BAD82B,1,0.010843,1,1.227668,EXPLOITATION
2026-01-02,SYS_097,AST_D460A1FE,1,0.009712,1,2.865658,EXPLOITATION
2026-01-02,SYS_098,AST_66843B83,1,0.008489,1,1.817902,EXPLOITATION
2026-01-02,SYS_099,AST_92DC088A,1,0.010363,1,2.91716,EXPLOITATION
2026-01-02,SYS_100,AST_B3B6FD29,1,0.010239,1,2.769945,EXPLOITATION
2026-01-02,SYS_101,AST_9B4C33A1,1,0.031484,1,3.615954,EXPLOITATION
2026-01-02,SYS_102,AST_43A0B4F8,1,0.020977,1,1.591156,EXPLOITATION
2026-01-02,SYS_103,AST_1E101C6C,1,0.008437,1,1.355477,EXPLOITATION
2026-01-02,SYS_104,AST_461DCB25,1,0.023559,1,3.564819,EXPLOITATION
